generation,loci1,loci2,ld
2240,6,41,0.0149334
2240,6,42,0.0214615
2240,6,43,0.00421288
2240,6,44,0
2240,6,45,0.00806895
2240,6,46,0.00253235
2240,6,47,0.0382868
2240,6,48,0.021012
2240,6,49,0.0133527
2240,6,50,0.000905128
2240,6,51,0.00244253
2240,6,52,0.0748321
2240,6,53,0.00840996
2240,6,54,0.00284297
2240,6,55,0.0212103
2240,6,56,0.0349371
2240,6,57,0.0321672
2240,6,58,0.0190815
2240,6,59,0.002515
2240,7,8,0.0502822
2240,7,9,0.117683
2240,7,10,0.172185
2240,7,11,0
2240,7,12,0.0245108
2240,7,13,0.100855
2240,7,14,0.148202
2240,7,15,0.0156005
2240,7,16,0.0631552
2240,7,17,0.0793825
2240,7,18,0.0584896
2240,7,19,0.0668171
2240,7,20,0.0470532
2240,7,21,0
2240,7,22,0.0422207
2240,7,23,7.40198e-05
2240,7,24,0.238877
2240,7,25,0.141764
2240,7,26,0.082032
2240,7,27,0.0130758
2240,7,28,0.10874
2240,7,29,0.0447505
2240,7,30,0.0820825
2240,7,31,0.322726
2240,7,32,0.0519162
2240,7,33,0.0233278
2240,7,34,0.000399836
2240,7,35,0.00409763
2240,7,36,0.178656
2240,7,37,0.0469592
2240,7,38,0.0358767
2240,7,39,0.0170889
2240,7,40,0.0983505
2240,7,41,0.0598336
2240,7,42,0.0967649
2240,7,43,0.0262062
2240,7,44,0
2240,7,45,0.0398414
2240,7,46,0.0996129
2240,7,47,0.156662
2240,7,48,0.0584585
2240,7,49,0.108042
2240,7,50,0.0432264
2240,7,51,0.00231865
2240,7,52,0.145776
2240,7,53,0.0491596
2240,7,54,0.0145021
2240,7,55,0.0966898
2240,7,56,0.061613
2240,7,57,0.022278
2240,7,58,0.0177872
2240,7,59,0.00151665
2240,8,9,0.196841
2240,8,10,0.0761489
2240,8,11,0
2240,8,12,0.0582255
2240,8,13,0.0888604
2240,8,14,0.0787457
2240,8,15,0.0125735
2240,8,16,0.0176621
2240,8,17,0.0327462
2240,8,18,0.0290417
2240,8,19,0.0566682
2240,8,20,0.0811545
2240,8,21,0
2240,8,22,0.0927158
2240,8,23,0.000126826
2240,8,24,0.108822
2240,8,25,0.0817409
2240,8,26,0.0303654
2240,8,27,0.0052803
2240,8,28,0.0181535
2240,8,29,0.0875877
2240,8,30,0.0856481
2240,8,31,0.146752
2240,8,32,0.0509968
2240,8,33,0.0214114
2240,8,34,0.00126946
2240,8,35,0.0153519
2240,8,36,0.146719
2240,8,37,0.0303586
2240,8,38,0.00811237
2240,8,39,0.00994949
2240,8,40,0.0468245
2240,8,41,0.016764
2240,8,42,0.0498686
2240,8,43,0.0190937
2240,8,44,0
2240,8,45,0.0626987
2240,8,46,0.0945743
2240,8,47,0.0861216
2240,8,48,0.029646
2240,8,49,0.089805
2240,8,50,0.093522
2240,8,51,0.0118455
2240,8,52,0.0873035
2240,8,53,0.0240003
2240,8,54,0.0022416
2240,8,55,0.0478252
2240,8,56,0.0321691
2240,8,57,0.0174506
2240,8,58,7.78411e-09
2240,8,59,0.00809822
2240,9,10,0.295531
2240,9,11,0
2240,9,12,0.0180128
2240,9,13,0.148852
2240,9,14,0.168258
2240,9,15,0.00149107
2240,9,16,0.144879
2240,9,17,0.0896249
2240,9,18,0.0775656
2240,9,19,0.101694
2240,9,20,0.118628
2240,9,21,0
2240,9,22,0.0916073
2240,9,23,3.92351e-05
2240,9,24,0.351762
2240,9,25,0.227371
2240,9,26,0.0657535
2240,9,27,0.0948617
2240,9,28,0.118213
2240,9,29,0.0429269
2240,9,30,0.0684147
2240,9,31,0.474367
2240,9,32,0.0887041
2240,9,33,0.0450083
2240,9,34,0.000392723
2240,9,35,0.0125905
2240,9,36,0.284687
2240,9,37,0.0430332
2240,9,38,0.0617301
2240,9,39,0.0652249
2240,9,40,0.136484
2240,9,41,0.0713632
2240,9,42,0.12388
2240,9,43,0.0548568
2240,9,44,0
2240,9,45,0.0652601
2240,9,46,0.276496
2240,9,47,0.308345
2240,9,48,0.0796583
2240,9,49,0.160738
2240,9,50,0.107742
2240,9,51,0.00366455
2240,9,52,0.212019
2240,9,53,0.0652327
2240,9,54,0.00240642
2240,9,55,0.198798
2240,9,56,0.103157
2240,9,57,0.0645765
2240,9,58,0.02223
2240,9,59,0.00344461
2240,10,11,0
2240,10,12,0.0170414
2240,10,13,0.215369
2240,10,14,0.312049
2240,10,15,0.0138924
2240,10,16,0.0397287
2240,10,17,0.0859429
2240,10,18,0.0528062
2240,10,19,0.121105
2240,10,20,0.158976
2240,10,21,0
2240,10,22,0.0609842
2240,10,23,3.71192e-05
2240,10,24,0.371813
2240,10,25,0.219605
2240,10,26,0.11068
2240,10,27,0.0381378
2240,10,28,0.210565
2240,10,29,0.0433649
2240,10,30,0.0947026
2240,10,31,0.501408
2240,10,32,0.0688722
2240,10,33,0.0390413
2240,10,34,0.000371543
2240,10,35,0.00837247
2240,10,36,0.336125
2240,10,37,0.0538247
2240,10,38,0.0681871
2240,10,39,0.00161115
2240,10,40,0.17121
2240,10,41,0.146601
2240,10,42,0.181361
2240,10,43,0.0705115
2240,10,44,0
2240,10,45,0.0606007
2240,10,46,0.31077
2240,10,47,0.237517
2240,10,48,0.0942884
2240,10,49,0.272417
2240,10,50,0.090988
2240,10,51,6.72723e-05
2240,10,52,0.281232
2240,10,53,0.0690762
2240,10,54,0.0207699
2240,10,55,0.179314
2240,10,56,0.104568
2240,10,57,0.0396449
2240,10,58,0.0157195
2240,10,59,0.000865505
2240,11,12,0
2240,11,13,0
2240,11,14,0
2240,11,15,0
2240,11,16,0
2240,11,17,0
2240,11,18,0
2240,11,19,0
2240,11,20,0
2240,11,21,0
2240,11,22,0
2240,11,23,0
2240,11,24,0
2240,11,25,0
2240,11,26,0
2240,11,27,0
2240,11,28,0
2240,11,29,0
2240,11,30,0
2240,11,31,0
2240,11,32,0
2240,11,33,0
2240,11,34,0
2240,11,35,0
2240,11,36,0
2240,11,37,0
2240,11,38,0
2240,11,39,0
2240,11,40,0
2240,11,41,0
2240,11,42,0
2240,11,43,0
2240,11,44,0
2240,11,45,0
2240,11,46,0
2240,11,47,0
2240,11,48,0
2240,11,49,0
2240,11,50,0
2240,11,51,0
2240,11,52,0
2240,11,53,0
2240,11,54,0
2240,11,55,0
2240,11,56,0
2240,11,57,0
2240,11,58,0
2240,11,59,0
2240,12,13,0.041065
2240,12,14,0.0151601
2240,12,15,0.0340417
2240,12,16,0.0371985
2240,12,17,0.0396231
2240,12,18,0.0345602
2240,12,19,0.0140373
2240,12,20,0.0435489
2240,12,21,0
2240,12,22,0.0226742
2240,12,23,5.07734e-06
2240,12,24,0.00633621
2240,12,25,0.0579485
2240,12,26,0.0153144
2240,12,27,0.0169486
2240,12,28,0.014995
2240,12,29,0.0156939
2240,12,30,0.0140276
2240,12,31,0.00854468
2240,12,32,0.0214438
2240,12,33,0.00779648
2240,12,34,5.08215e-05
2240,12,35,0.00187296
2240,12,36,0.0122531
2240,12,37,0.0232135
2240,12,38,0.0306352
2240,12,39,0.154972
2240,12,40,0.0208961
2240,12,41,0.0197527
2240,12,42,0.061724
2240,12,43,0.0208703
2240,12,44,0
2240,12,45,0.0773215
2240,12,46,0.0160747
2240,12,47,0.00873466
2240,12,48,0.0218125
2240,12,49,0.163952
2240,12,50,0.000351661
2240,12,51,0.000474222
2240,12,52,0.015024
2240,12,53,0.00139743
2240,12,54,0.00296364
2240,12,55,0.0221532
2240,12,56,0.0108457
2240,12,57,0.0168656
2240,12,58,0.000195121
2240,12,59,0.00044576
2240,13,14,0.202419
2240,13,15,0.0475034
2240,13,16,0.0544684
2240,13,17,0.0748321
2240,13,18,0.0651501
2240,13,19,0.0846345
2240,13,20,0.107469
2240,13,21,0
2240,13,22,0.0708442
2240,13,23,4.754e-05
2240,13,24,0.358314
2240,13,25,0.176586
2240,13,26,0.0848291
2240,13,27,0.036623
2240,13,28,0.119175
2240,13,29,0.0660835
2240,13,30,0.108754
2240,13,31,0.454246
2240,13,32,0.0739853
2240,13,33,0.0211452
2240,13,34,8.89124e-05
2240,13,35,0.00612075
2240,13,36,0.276936
2240,13,37,0.0583916
2240,13,38,0.0290393
2240,13,39,0.051498
2240,13,40,0.113357
2240,13,41,0.0792305
2240,13,42,0.120522
2240,13,43,0.0623842
2240,13,44,0
2240,13,45,0.0861695
2240,13,46,0.120726
2240,13,47,0.201519
2240,13,48,0.0948676
2240,13,49,0.176385
2240,13,50,0.0302479
2240,13,51,0.00473601
2240,13,52,0.187688
2240,13,53,0.0567229
2240,13,54,0.000147793
2240,13,55,0.124691
2240,13,56,0.0815631
2240,13,57,0.0191132
2240,13,58,0.0102952
2240,13,59,0.00180713
2240,14,15,0.0173856
2240,14,16,0.0782686
2240,14,17,0.0896017
2240,14,18,0.067879
2240,14,19,0.110004
2240,14,20,0.116062
2240,14,21,0
2240,14,22,0.0627966
2240,14,23,3.30215e-05
2240,14,24,0.362879
2240,14,25,0.219795
2240,14,26,0.101933
2240,14,27,0.00895722
2240,14,28,0.165801
2240,14,29,0.047709
2240,14,30,0.108046
2240,14,31,0.459596
2240,14,32,0.0588742
2240,14,33,0.0269292
2240,14,34,0.000330527
2240,14,35,0.00673419
2240,14,36,0.288022
2240,14,37,0.0591093
2240,14,38,0.0342804
2240,14,39,0.00371248
2240,14,40,0.12569
2240,14,41,0.119533
2240,14,42,0.186513
2240,14,43,0.0629421
2240,14,44,0
2240,14,45,0.0698652
2240,14,46,0.210483
2240,14,47,0.245383
2240,14,48,0.0877574
2240,14,49,0.266414
2240,14,50,0.0706319
2240,14,51,0.00132534
2240,14,52,0.200086
2240,14,53,0.0572464
2240,14,54,0.0126306
2240,14,55,0.138946
2240,14,56,0.116533
2240,14,57,0.0435373
2240,14,58,0.0289179
2240,14,59,0.00289909
2240,15,16,0.00148357
2240,15,17,0.0145407
2240,15,18,0.0161851
2240,15,19,0.0246664
2240,15,20,0.0381614
2240,15,21,0
2240,15,22,0.00596257
2240,15,23,7.4149e-05
2240,15,24,0.0203511
2240,15,25,0.0210253
2240,15,26,0.0233477
2240,15,27,0.00465466
2240,15,28,0.0274827
2240,15,29,0.0564452
2240,15,30,0.00750986
2240,15,31,0.0199728
2240,15,32,0.0232287
2240,15,33,0.00346519
2240,15,34,0.000596523
2240,15,35,0.00624941
2240,15,36,0.0178861
2240,15,37,0.00473994
2240,15,38,0.0132685
2240,15,39,0.000539004
2240,15,40,0.0131179
2240,15,41,0.0123702
2240,15,42,0.0126755
2240,15,43,0.0138047
2240,15,44,0
2240,15,45,0.0120647
2240,15,46,0.00844503
2240,15,47,0.0132735
2240,15,48,0.0234961
2240,15,49,0.0244794
2240,15,50,0.00519398
2240,15,51,0.00413881
2240,15,52,0.0118998
2240,15,53,0.00336775
2240,15,54,0.00946852
2240,15,55,0.0160004
2240,15,56,0.0145437
2240,15,57,0.0150256
2240,15,58,0.00898643
2240,15,59,0.000782525
2240,16,17,0.0524515
2240,16,18,0.0240362
2240,16,19,0.0648914
2240,16,20,0.0301031
2240,16,21,0
2240,16,22,0.044946
2240,16,23,8.18769e-05
2240,16,24,0.168563
2240,16,25,0.101425
2240,16,26,0.0432114
2240,16,27,0.00573437
2240,16,28,0.120375
2240,16,29,0.0214616
2240,16,30,0.0570183
2240,16,31,0.227315
2240,16,32,0.0613989
2240,16,33,0.00698875
2240,16,34,0.000487878
2240,16,35,0.00478687
2240,16,36,0.132225
2240,16,37,0.0539038
2240,16,38,0.0146665
2240,16,39,0.0672977
2240,16,40,0.0886252
2240,16,41,0.0638351
2240,16,42,0.0438187
2240,16,43,0.0387176
2240,16,44,0
2240,16,45,0.107369
2240,16,46,0.0126682
2240,16,47,0.144111
2240,16,48,0.0489215
2240,16,49,0.0707017
2240,16,50,0.00875045
2240,16,51,0.00635058
2240,16,52,0.129022
2240,16,53,0.0254357
2240,16,54,0.000657401
2240,16,55,0.100845
2240,16,56,0.0536752
2240,16,57,0.0245492
2240,16,58,0.0128992
2240,16,59,0.00419229
2240,17,18,0.0566026
2240,17,19,0.0779334
2240,17,20,0.0419632
2240,17,21,0
2240,17,22,0.0554876
2240,17,23,8.71484e-05
2240,17,24,0.195205
2240,17,25,0.108726
2240,17,26,0.0558264
2240,17,27,0.034028
2240,17,28,0.0781819
2240,17,29,0.0459206
2240,17,30,0.0383685
2240,17,31,0.241016
2240,17,32,0.0461518
2240,17,33,0.0189061
2240,17,34,0.00087231
2240,17,35,0.013867
2240,17,36,0.113263
2240,17,37,0.036346
2240,17,38,0.0396349
2240,17,39,0.0153193
2240,17,40,0.112727
2240,17,41,0.0424751
2240,17,42,0.0563723
2240,17,43,0.0390455
2240,17,44,0
2240,17,45,0.0419627
2240,17,46,0.0554407
2240,17,47,0.10967
2240,17,48,0.0602173
2240,17,49,0.0940324
2240,17,50,0.040443
2240,17,51,0.00789662
2240,17,52,0.0984374
2240,17,53,0.047783
2240,17,54,0.0152093
2240,17,55,0.0931232
2240,17,56,0.0614766
2240,17,57,0.0204793
2240,17,58,0.00389261
2240,17,59,0.00765111
2240,18,19,0.0532944
2240,18,20,0.0411386
2240,18,21,0
2240,18,22,0.0376222
2240,18,23,9.57751e-05
2240,18,24,0.11242
2240,18,25,0.0641759
2240,18,26,0.0356909
2240,18,27,0.0103404
2240,18,28,0.0491526
2240,18,29,0.0566957
2240,18,30,0.0259377
2240,18,31,0.131656
2240,18,32,0.0462949
2240,18,33,0.011194
2240,18,34,6.9754e-05
2240,18,35,0.011953
2240,18,36,0.0885576
2240,18,37,0.0379259
2240,18,38,0.0280799
2240,18,39,0.0593267
2240,18,40,0.0507752
2240,18,41,0.0388951
2240,18,42,0.0722997
2240,18,43,0.0204755
2240,18,44,0
2240,18,45,0.0283148
2240,18,46,0.0327389
2240,18,47,0.0701626
2240,18,48,0.0437406
2240,18,49,0.06567
2240,18,50,0.00762796
2240,18,51,0.00263028
2240,18,52,0.066657
2240,18,53,0.0253171
2240,18,54,0.0134671
2240,18,55,0.0923099
2240,18,56,0.0448776
2240,18,57,0.0161223
2240,18,58,0.00914488
2240,18,59,0.00185837
2240,19,20,0.0717647
2240,19,21,0
2240,19,22,0.0465657
2240,19,23,0.00011628
2240,19,24,0.226664
2240,19,25,0.136043
2240,19,26,0.0537111
2240,19,27,0.0370226
2240,19,28,0.0886225
2240,19,29,0.0393636
2240,19,30,0.051596
2240,19,31,0.264286
2240,19,32,0.0467591
2240,19,33,0.0190308
2240,19,34,0.00116391
2240,19,35,0.0123596
2240,19,36,0.187354
2240,19,37,0.0389554
2240,19,38,0.0273292
2240,19,39,0.018248
2240,19,40,0.101054
2240,19,41,0.0694623
2240,19,42,0.0731268
2240,19,43,0.042419
2240,19,44,0
2240,19,45,0.0428643
2240,19,46,0.0706053
2240,19,47,0.149168
2240,19,48,0.0680691
2240,19,49,0.108081
2240,19,50,0.0119423
2240,19,51,0.00360526
2240,19,52,0.154567
2240,19,53,0.0392786
2240,19,54,0.0179705
2240,19,55,0.0968344
2240,19,56,0.0608156
2240,19,57,0.0218116
2240,19,58,0.00095788
2240,19,59,0.0102087
2240,20,21,0
2240,20,22,0.0694388
2240,20,23,9.48575e-05
2240,20,24,0.145496
2240,20,25,0.0692116
2240,20,26,0.0124492
2240,20,27,0.000668437
2240,20,28,0.108705
2240,20,29,0.0546821
2240,20,30,0.129994
2240,20,31,0.196209
2240,20,32,0.0647797
2240,20,33,0.0523589
2240,20,34,0.001167
2240,20,35,0.0160552
2240,20,36,0.174958
2240,20,37,0.0139442
2240,20,38,0.0489932
2240,20,39,0.00477832
2240,20,40,0.0675457
2240,20,41,0.0896508
2240,20,42,0.0927643
2240,20,43,0.0914069
2240,20,44,0
2240,20,45,0.0996947
2240,20,46,0.0693276
2240,20,47,0.122062
2240,20,48,0.0512012
2240,20,49,0.0945086
2240,20,50,0.0189219
2240,20,51,0.0011323
2240,20,52,0.229402
2240,20,53,0.024111
2240,20,54,0.00135681
2240,20,55,0.0910993
2240,20,56,0.0553745
2240,20,57,0.00598897
2240,20,58,0.00162754
2240,20,59,0.00556968
2240,21,22,0
2240,21,23,0
2240,21,24,0
2240,21,25,0
2240,21,26,0
2240,21,27,0
2240,21,28,0
2240,21,29,0
2240,21,30,0
2240,21,31,0
2240,21,32,0
2240,21,33,0
2240,21,34,0
2240,21,35,0
2240,21,36,0
2240,21,37,0
2240,21,38,0
2240,21,39,0
2240,21,40,0
2240,21,41,0
2240,21,42,0
2240,21,43,0
2240,21,44,0
2240,21,45,0
2240,21,46,0
2240,21,47,0
2240,21,48,0
2240,21,49,0
2240,21,50,0
2240,21,51,0
2240,21,52,0
2240,21,53,0
2240,21,54,0
2240,21,55,0
2240,21,56,0
2240,21,57,0
2240,21,58,0
2240,21,59,0
2240,22,23,4.93885e-05
2240,22,24,0.127661
2240,22,25,0.0637741
2240,22,26,0.0148717
2240,22,27,0.0159747
2240,22,28,0.108509
2240,22,29,0.0162005
2240,22,30,0.0507586
2240,22,31,0.15505
2240,22,32,0.045891
2240,22,33,0.0226306
2240,22,34,0.000494353
2240,22,35,0.03217
2240,22,36,0.196787
2240,22,37,0.0214713
2240,22,38,0.0168151
2240,22,39,0.0500875
2240,22,40,0.10531
2240,22,41,0.0475119
2240,22,42,0.0594848
2240,22,43,0.0263477
2240,22,44,0
2240,22,45,0.075587
2240,22,46,0.0319319
2240,22,47,0.0904282
2240,22,48,0.0536311
2240,22,49,0.0645578
2240,22,50,0.014895
2240,22,51,0.00650184
2240,22,52,0.112218
2240,22,53,0.0232837
2240,22,54,0.0248276
2240,22,55,0.058408
2240,22,56,0.031565
2240,22,57,0.00660349
2240,22,58,0.00241913
2240,22,59,0.00433601
2240,23,24,1.38014e-05
2240,23,25,3.84303e-05
2240,23,26,3.41948e-05
2240,23,27,3.6917e-05
2240,23,28,3.26619e-05
2240,23,29,3.41841e-05
2240,23,30,4.66377e-05
2240,23,31,1.86119e-05
2240,23,32,0.000172109
2240,23,33,2.72194e-05
2240,23,34,1.10698e-07
2240,23,35,4.07966e-06
2240,23,36,2.66895e-05
2240,23,37,0.000138428
2240,23,38,6.39774e-05
2240,23,39,3.2763e-05
2240,23,40,4.55156e-05
2240,23,41,4.3025e-05
2240,23,42,4.89574e-05
2240,23,43,4.54592e-05
2240,23,44,0
2240,23,45,0.000164839
2240,23,46,0.000184506
2240,23,47,1.90257e-05
2240,23,48,0.00017819
2240,23,49,3.69998e-05
2240,23,50,4.59554e-05
2240,23,51,1.03294e-06
2240,23,52,3.2725e-05
2240,23,53,3.04385e-06
2240,23,54,6.45535e-06
2240,23,55,4.90555e-05
2240,23,56,0.000291713
2240,23,57,0.000319315
2240,23,58,1.21922e-05
2240,23,59,9.70946e-07
2240,24,25,0.455304
2240,24,26,0.21016
2240,24,27,0.0460702
2240,24,28,0.259641
2240,24,29,0.0830993
2240,24,30,0.153446
2240,24,31,0.655385
2240,24,32,0.172825
2240,24,33,0.0377109
2240,24,34,0.000138145
2240,24,35,0.00543011
2240,24,36,0.51711
2240,24,37,0.0905336
2240,24,38,0.0910456
2240,24,39,0.0408862
2240,24,40,0.312758
2240,24,41,0.184447
2240,24,42,0.255833
2240,24,43,0.0935724
2240,24,44,0
2240,24,45,0.11554
2240,24,46,0.245544
2240,24,47,0.44384
2240,24,48,0.196712
2240,24,49,0.38378
2240,24,50,0.0573495
2240,24,51,0.00137497
2240,24,52,0.42174
2240,24,53,0.0934712
2240,24,54,0.00805588
2240,24,55,0.364392
2240,24,56,0.260278
2240,24,57,0.0508754
2240,24,58,0.0152151
2240,24,59,0.00121168
2240,25,26,0.17731
2240,25,27,0.0609911
2240,25,28,0.111975
2240,25,29,0.0766298
2240,25,30,0.0946137
2240,25,31,0.577295
2240,25,32,0.076215
2240,25,33,0.0185733
2240,25,34,0.000351667
2240,25,35,0.00492737
2240,25,36,0.321236
2240,25,37,0.0769997
2240,25,38,0.0415144
2240,25,39,0.0267306
2240,25,40,0.173893
2240,25,41,0.102248
2240,25,42,0.125399
2240,25,43,0.035742
2240,25,44,0
2240,25,45,0.0554731
2240,25,46,0.151935
2240,25,47,0.285321
2240,25,48,0.0920092
2240,25,49,0.253006
2240,25,50,0.0417619
2240,25,51,0.00149815
2240,25,52,0.255908
2240,25,53,0.0868788
2240,25,54,0.00489627
2240,25,55,0.174241
2240,25,56,0.110587
2240,25,57,0.0467743
2240,25,58,0.008299
2240,25,59,0.000665679
2240,26,27,0.0522626
2240,26,28,0.0512342
2240,26,29,0.0609609
2240,26,30,0.0595331
2240,26,31,0.255415
2240,26,32,0.0575521
2240,26,33,0.0173688
2240,26,34,0.000342272
2240,26,35,0.00661854
2240,26,36,0.170795
2240,26,37,0.0302788
2240,26,38,0.0245543
2240,26,39,0.0215103
2240,26,40,0.0682611
2240,26,41,0.0545087
2240,26,42,0.0589322
2240,26,43,0.00832347
2240,26,44,0
2240,26,45,0.0159599
2240,26,46,0.039841
2240,26,47,0.124522
2240,26,48,0.0479099
2240,26,49,0.12127
2240,26,50,0.0676226
2240,26,51,0.00145802
2240,26,52,0.105643
2240,26,53,0.0473226
2240,26,54,0.01167
2240,26,55,0.0886191
2240,26,56,0.0493752
2240,26,57,0.0541818
2240,26,58,0.00745685
2240,26,59,0.0030021
2240,27,28,0.00123252
2240,27,29,0.0073338
2240,27,30,0.00954968
2240,27,31,0.0621279
2240,27,32,0.000647496
2240,27,33,0.031422
2240,27,34,0.00036952
2240,27,35,0.0113707
2240,27,36,0.0628715
2240,27,37,0.0141924
2240,27,38,0.0156635
2240,27,39,0.0104043
2240,27,40,0.0370586
2240,27,41,0.0253078
2240,27,42,0.0121128
2240,27,43,0.00143784
2240,27,44,0
2240,27,45,0.0169017
2240,27,46,0.0231652
2240,27,47,0.0271455
2240,27,48,0.0306518
2240,27,49,0.017177
2240,27,50,0.05589
2240,27,51,0.00239333
2240,27,52,0.00838138
2240,27,53,0.00764893
2240,27,54,0.000425967
2240,27,55,0.0226931
2240,27,56,0.0127031
2240,27,57,0.0194965
2240,27,58,2.01616e-05
2240,27,59,1.23365e-05
2240,28,29,0.0547213
2240,28,30,0.0501597
2240,28,31,0.328305
2240,28,32,0.0938534
2240,28,33,0.0351064
2240,28,34,0.000326928
2240,28,35,0.00938038
2240,28,36,0.258634
2240,28,37,0.0353797
2240,28,38,0.0559994
2240,28,39,0.0390452
2240,28,40,0.155516
2240,28,41,0.107394
2240,28,42,0.141577
2240,28,43,0.0961643
2240,28,44,0
2240,28,45,0.0800155
2240,28,46,0.103275
2240,28,47,0.158924
2240,28,48,0.11108
2240,28,49,0.172211
2240,28,50,0.00164993
2240,28,51,0.00234158
2240,28,52,0.290683
2240,28,53,0.0480607
2240,28,54,0.0213246
2240,28,55,0.162043
2240,28,56,0.062436
2240,28,57,0.0544197
2240,28,58,0.000130531
2240,28,59,0.00286752
2240,29,30,0.0240891
2240,29,31,0.100373
2240,29,32,0.043954
2240,29,33,0.0179671
2240,29,34,0.000342164
2240,29,35,0.0115177
2240,29,36,0.060339
2240,29,37,0.0147084
2240,29,38,0.0210564
2240,29,39,0.00469915
2240,29,40,0.0630108
2240,29,41,0.0653997
2240,29,42,0.0413846
2240,29,43,0.0212538
2240,29,44,0
2240,29,45,0.0150454
2240,29,46,0.026001
2240,29,47,0.0621137
2240,29,48,0.0540796
2240,29,49,0.0886243
2240,29,50,0.0111255
2240,29,51,0.000418172
2240,29,52,0.0516348
2240,29,53,0.0210835
2240,29,54,0.00360012
2240,29,55,0.0826006
2240,29,56,0.0387186
2240,29,57,0.050547
2240,29,58,0.00270212
2240,29,59,0.00300116
2240,30,31,0.186467
2240,30,32,0.07275
2240,30,33,0.0427382
2240,30,34,0.00405494
2240,30,35,0.00677443
2240,30,36,0.145533
2240,30,37,0.0165614
2240,30,38,0.0213851
2240,30,39,0.0509795
2240,30,40,0.0698639
2240,30,41,0.0467943
2240,30,42,0.0769134
2240,30,43,0.0429188
2240,30,44,0
2240,30,45,0.0882941
2240,30,46,0.0521054
2240,30,47,0.106468
2240,30,48,0.0489047
2240,30,49,0.0863729
2240,30,50,0.0496372
2240,30,51,0.00483975
2240,30,52,0.141642
2240,30,53,0.0284187
2240,30,54,0.00250876
2240,30,55,0.0619133
2240,30,56,0.0531027
2240,30,57,0.0112669
2240,30,58,0.0141712
2240,30,59,0.0290827
2240,31,32,0.218975
2240,31,33,0.0458076
2240,31,34,0.000186295
2240,31,35,0.00686567
2240,31,36,0.697348
2240,31,37,0.0994042
2240,31,38,0.107668
2240,31,39,0.055137
2240,31,40,0.380786
2240,31,41,0.212444
2240,31,42,0.311412
2240,31,43,0.110459
2240,31,44,0
2240,31,45,0.146321
2240,31,46,0.310506
2240,31,47,0.561201
2240,31,48,0.221274
2240,31,49,0.486333
2240,31,50,0.0773386
2240,31,51,0.00173834
2240,31,52,0.568736
2240,31,53,0.140112
2240,31,54,0.0108637
2240,31,55,0.461998
2240,31,56,0.30198
2240,31,57,0.0618237
2240,31,58,0.0205182
2240,31,59,0.00163401
2240,32,33,0.0103077
2240,32,34,0.000825975
2240,32,35,0.0346015
2240,32,36,0.123625
2240,32,37,0.0323961
2240,32,38,0.0432353
2240,32,39,0.0224487
2240,32,40,0.0824266
2240,32,41,0.0363168
2240,32,42,0.0606757
2240,32,43,0.0259361
2240,32,44,0
2240,32,45,0.049512
2240,32,46,0.0395387
2240,32,47,0.0997126
2240,32,48,0.0696923
2240,32,49,0.0756211
2240,32,50,0.0407277
2240,32,51,0.01371
2240,32,52,0.17759
2240,32,53,0.0294278
2240,32,54,0.0332665
2240,32,55,0.111871
2240,32,56,0.0388458
2240,32,57,0.0190713
2240,32,58,0.00348638
2240,32,59,0.00697315
2240,33,34,0.000272452
2240,33,35,0.0309469
2240,33,36,0.0416335
2240,33,37,0.0103133
2240,33,38,0.00898125
2240,33,39,0.0217682
2240,33,40,0.0161655
2240,33,41,0.0159538
2240,33,42,0.0234634
2240,33,43,0.0208919
2240,33,44,0
2240,33,45,0.0190165
2240,33,46,0.0385243
2240,33,47,0.0247745
2240,33,48,0.0199475
2240,33,49,0.0212293
2240,33,50,0.0135554
2240,33,51,0.0132807
2240,33,52,0.0315288
2240,33,53,0.00702256
2240,33,54,0.00678552
2240,33,55,0.0162555
2240,33,56,0.0247653
2240,33,57,0.0153837
2240,33,58,0.00981964
2240,33,59,0.0023897
2240,34,35,4.08352e-05
2240,34,36,0.000267148
2240,34,37,7.01617e-05
2240,34,38,0.00110376
2240,34,39,0.001243
2240,34,40,0.000455587
2240,34,41,0.000162663
2240,34,42,0.000274617
2240,34,43,0.000455023
2240,34,44,0
2240,34,45,0.000193194
2240,34,46,0.000350467
2240,34,47,0.000190437
2240,34,48,0.000205481
2240,34,49,0.000370348
2240,34,50,0.00240882
2240,34,51,1.03392e-05
2240,34,52,2.28412e-05
2240,34,53,3.04673e-05
2240,34,54,6.46147e-05
2240,34,55,0.000491019
2240,34,56,0.00122002
2240,34,57,0.000330869
2240,34,58,0.00278288
2240,34,59,0.00982364
2240,35,36,0.0098454
2240,35,37,0.00153486
2240,35,38,0.011048
2240,35,39,0.00109636
2240,35,40,0.00591383
2240,35,41,0.0118438
2240,35,42,0.00610084
2240,35,43,0.00266495
2240,35,44,0
2240,35,45,0.0026029
2240,35,46,0.0236433
2240,35,47,0.00689557
2240,35,48,0.0125371
2240,35,49,0.00516839
2240,35,50,0.0285877
2240,35,51,0.000406439
2240,35,52,0.00785003
2240,35,53,0.00119768
2240,35,54,0.0125062
2240,35,55,0.0147024
2240,35,56,0.00637266
2240,35,57,0.0145274
2240,35,58,0.00168038
2240,35,59,9.82391e-05
2240,36,37,0.0600837
2240,36,38,0.0595286
2240,36,39,0.0578894
2240,36,40,0.27138
2240,36,41,0.155659
2240,36,42,0.204204
2240,36,43,0.0866881
