generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
1180,5,0.812169,0.479977,0.675389,0.972,0.0246914,0.448219,
1180,6,0.392785,0.836079,0.615851,0.984,0.0487805,0.498376,
1180,7,0.337396,0.648172,0.593073,0.968,0.0289256,0.419404,
1180,8,0.368242,0.957155,-1.27504e+229,0.976,0.0368852,0.429147,
1180,9,0.140351,0.870087,-9.78702e+217,0.844,0.0379147,0.249344,
1180,10,0.473608,0.800911,0.499684,0.94,0.0680851,0.570904,
1180,11,0.520477,0.67888,0.695087,0.98,0.0612245,0.462527,
1180,12,0.720633,0.58202,0.339836,0.98,0.0285714,0.442209,
1180,13,0.537373,0.758616,0.60959,0.968,0.0495868,0.545178,
1180,14,0.105908,0.4736,0.487495,0.848,0,0.132739,
1180,15,0.186332,0.736918,0.576997,0.824,0.0242718,0.257032,
1180,16,0.21655,0.135218,1.96641e+75,0.944,0.00847458,0.484013,
1180,17,0.324141,0.149675,1.1581e+152,0.928,0.00431034,0.657692,
1180,18,0.222321,0.386489,0.554526,0.808,0.0693069,0.323892,
1180,19,0.902598,0.44995,1.10114e+152,0.976,0.00819672,0.42682,
1200,0,0.592845,0.844266,0.868089,0.964,0.0705394,0.544419,
1200,1,0.857946,0.847252,0.876681,0.956,0.0167364,0.382113,
1200,2,0.623564,0.384382,0.758385,0.896,0.03125,0.638292,
1200,3,0.297535,0.056713,0.566627,0.96,0.0208333,0.588274,
1200,4,0.272656,0.477665,0.686238,0.868,0,0.311938,
1200,5,0.812169,0.479977,0.65091,0.972,0.00823045,0.448219,
1200,6,0.392785,0.836079,0.658932,0.984,0.0691057,0.498376,
1200,7,0.337396,0.648172,0.625801,0.972,0.0534979,0.419404,
1200,8,0.368242,0.957155,0.66965,0.976,0.0409836,0.429147,
1200,9,0.140351,0.870087,0.675593,0.836,0.0334928,0.249344,
1200,10,0.473608,0.800911,0.632801,0.94,0.114894,0.570904,
1200,11,0.520477,0.67888,-1.26983e+229,0.98,0.077551,0.462527,
1200,12,0.720633,0.58202,-9.47085e+74,0.98,0.077551,0.442209,
1200,13,0.537373,0.758616,-2.57115e+229,0.968,0.0578512,0.545178,
1200,14,0.105908,0.4736,0.499786,0.852,0,0.132739,
1200,15,0.186332,0.736918,0.402722,0.836,0.062201,0.257032,
1200,16,0.21655,0.135218,0.589339,0.948,0.0168776,0.484013,
1200,17,0.324141,0.149675,-1.1581e+152,0.928,0.00862069,0.657692,
1200,18,0.222321,0.386489,0.603186,0.8,0.055,0.323892,
1200,19,0.902598,0.44995,0.560808,0.976,0,0.42682,
1220,0,0.592845,0.844266,0.868624,0.968,0.0619835,0.544419,
1220,1,0.857946,0.847252,0.880782,0.952,0.0546218,0.382113,
1220,2,0.623564,0.384382,0.777059,0.896,0.0491071,0.638292,
1220,3,0.297535,0.056713,9.62805e+74,0.964,0.0207469,0.588274,
1220,4,0.272656,0.477665,0.771985,0.88,0.0227273,0.311938,
1220,5,0.812169,0.479977,0.612594,0.98,0.0326531,0.448219,
1220,6,0.392785,0.836079,0.702634,0.98,0.0204082,0.498376,
1220,7,0.337396,0.648172,0.71114,0.972,0.0493827,0.419404,
1220,8,0.368242,0.957155,-1.27504e+229,0.976,0.0327869,0.429147,
1220,9,0.140351,0.870087,0.860879,0.832,0.0625,0.249344,
1220,10,0.473608,0.800911,0.665001,0.944,0.0550847,0.570904,
1220,11,0.520477,0.67888,0.476375,0.98,0.0530612,0.462527,
1220,12,0.720633,0.58202,0.486135,0.98,0.044898,0.442209,
1220,13,0.537373,0.758616,0.649497,0.968,0.0495868,0.545178,
1220,14,0.105908,0.4736,0.718196,0.856,0.0140187,0.132739,
1220,15,0.186332,0.736918,0.656397,0.82,0.0243902,0.257032,
1220,16,0.21655,0.135218,0.622947,0.944,0.0381356,0.484013,
1220,17,0.324141,0.149675,0.657111,0.932,0.00429185,0.657692,
1220,18,0.222321,0.386489,0.619627,0.812,0.0295567,0.323892,
1220,19,0.902598,0.44995,0.690019,0.972,0.037037,0.42682,
1240,0,0.592845,0.844266,0.671119,0.968,0.0702479,0.544419,
1240,1,0.857946,0.847252,0.731583,0.956,0.0376569,0.382113,
1240,2,0.623564,0.384382,4.12977e+229,0.904,0.0575221,0.638292,
1240,3,0.297535,0.056713,-1.29091e+229,0.964,0.0124481,0.588274,
1240,4,0.272656,0.477665,0.514077,0.876,0.00913242,0.311938,
1240,5,0.812169,0.479977,0.555704,0.98,0.0285714,0.448219,
1240,6,0.392785,0.836079,0.512426,0.98,0.0571429,0.498376,
1240,7,0.337396,0.648172,0.590398,0.972,0.0493827,0.419404,
1240,8,0.368242,0.957155,0.615971,0.976,0.0409836,0.429147,
1240,9,0.140351,0.870087,0.706113,0.836,0.0191388,0.249344,
1240,10,0.473608,0.800911,0.365405,0.948,0.0590717,0.570904,
1240,11,0.520477,0.67888,0.638604,0.984,0.0813008,0.462527,
1240,12,0.720633,0.58202,0.601368,0.98,0.0326531,0.442209,
1240,13,0.537373,0.758616,0.680993,0.964,0.0995851,0.545178,
1240,14,0.105908,0.4736,0.579052,0.848,0.00943396,0.132739,
1240,15,0.186332,0.736918,0.585677,0.828,0.057971,0.257032,
1240,16,0.21655,0.135218,-1.13847e+152,0.944,0,0.484013,
1240,17,0.324141,0.149675,0.625773,0.928,0.0258621,0.657692,
1240,18,0.222321,0.386489,0.554136,0.828,0.0869565,0.323892,
1240,19,0.902598,0.44995,-1.27504e+229,0.976,0.00819672,0.42682,
1260,0,0.592845,0.844266,0.877027,0.964,0.0622407,0.544419,
1260,1,0.857946,0.847252,0.888616,0.956,0.0460251,0.382113,
1260,2,0.623564,0.384382,0.870934,0.888,0.0675676,0.638292,
1260,3,0.297535,0.056713,0.873301,0.964,0.0207469,0.588274,
1260,4,0.272656,0.477665,0.889343,0.888,0.018018,0.311938,
1260,5,0.812169,0.479977,0.82738,0.98,0.0326531,0.448219,
1260,6,0.392785,0.836079,0.819256,0.98,0.0367347,0.498376,
1260,7,0.337396,0.648172,0.77891,0.976,0.0327869,0.419404,
1260,8,0.368242,0.957155,0.708958,0.98,0.0367347,0.429147,
1260,9,0.140351,0.870087,0.65665,0.844,0,0.249344,
1260,10,0.473608,0.800911,0.661676,0.96,0.05,0.570904,
1260,11,0.520477,0.67888,0.717147,0.984,0.0487805,0.462527,
1260,12,0.720633,0.58202,0.730693,0.98,0.0612245,0.442209,
1260,13,0.537373,0.758616,0.694262,0.96,0.0458333,0.545178,
1260,14,0.105908,0.4736,0.665609,0.848,0.0377358,0.132739,
1260,15,0.186332,0.736918,-1.10493e+75,0.84,0.104762,0.257032,
1260,16,0.21655,0.135218,1.31826e+229,0.944,0.00847458,0.484013,
1260,17,0.324141,0.149675,9.95862e+74,0.932,0.0128755,0.657692,
1260,18,0.222321,0.386489,1.13188e+75,0.82,0.0829268,0.323892,
1260,19,0.902598,0.44995,0.512101,0.976,0.0122951,0.42682,
1280,0,0.592845,0.844266,-1.11485e+152,0.964,0.0788382,0.544419,
1280,1,0.857946,0.847252,0.948352,0.948,0.0632911,0.382113,
1280,2,0.623564,0.384382,0.867886,0.892,0.0538117,0.638292,
1280,3,0.297535,0.056713,0.778468,0.964,0.0207469,0.588274,
1280,4,0.272656,0.477665,0.741227,0.884,0.0226244,0.311938,
1280,5,0.812169,0.479977,0.655173,0.98,0.0367347,0.448219,
1280,6,0.392785,0.836079,0.648584,0.98,0.0408163,0.498376,
1280,7,0.337396,0.648172,0.772565,0.972,0.0493827,0.419404,
1280,8,0.368242,0.957155,0.379245,0.98,0.0326531,0.429147,
1280,9,0.140351,0.870087,0.42977,0.84,0.0333333,0.249344,
1280,10,0.473608,0.800911,0.448882,0.952,0.0378151,0.570904,
1280,11,0.520477,0.67888,0.632128,0.984,0.0325203,0.462527,
1280,12,0.720633,0.58202,0.649058,0.98,0.0653061,0.442209,
1280,13,0.537373,0.758616,0.559515,0.964,0.0788382,0.545178,
1280,14,0.105908,0.4736,-1.46061e+229,0.852,0.00938967,0.132739,
1280,15,0.186332,0.736918,0.525049,0.82,0.0682927,0.257032,
1280,16,0.21655,0.135218,0.526887,0.948,0.0337553,0.484013,
1280,17,0.324141,0.149675,0.592474,0.936,0.0042735,0.657692,
1280,18,0.222321,0.386489,-1.48856e+229,0.836,0.0478469,0.323892,
1280,19,0.902598,0.44995,0.646749,0.976,0.0286885,0.42682,
1300,0,0.592845,0.844266,0.792702,0.964,0.0456432,0.544419,
1300,1,0.857946,0.847252,0.711455,0.948,0.0379747,0.382113,
1300,2,0.623564,0.384382,3.58239e+152,0.9,0.04,0.638292,
1300,3,0.297535,0.056713,1.31736e+249,0.964,0.0124481,0.588274,
1300,4,0.272656,0.477665,0.129752,0.88,0.0863636,0.311938,
1300,5,0.812169,0.479977,1.27473e+229,0.976,0.0409836,0.448219,
1300,6,0.392785,0.836079,0.731003,0.984,0.0243902,0.498376,
1300,7,0.337396,0.648172,0.663987,0.972,0.0987654,0.419404,
1300,8,0.368242,0.957155,0.42852,0.98,0.0653061,0.429147,
1300,9,0.140351,0.870087,-1.67214e+194,0.836,0.0334928,0.249344,
1300,10,0.473608,0.800911,0.779364,0.948,0.0295359,0.570904,
1300,11,0.520477,0.67888,0.715907,0.984,0.0609756,0.462527,
1300,12,0.720633,0.58202,0.697249,0.976,0.0901639,0.442209,
1300,13,0.537373,0.758616,1.29629e+229,0.96,0.075,0.545178,
1300,14,0.105908,0.4736,1.46061e+229,0.852,0.028169,0.132739,
1300,15,0.186332,0.736918,1.12639e+75,0.824,0.106796,0.257032,
1300,16,0.21655,0.135218,0.582864,0.948,0.0253165,0.484013,
1300,17,0.324141,0.149675,0.583444,0.936,0.017094,0.657692,
1300,18,0.222321,0.386489,-1.09451e+75,0.848,0.0518868,0.323892,
1300,19,0.902598,0.44995,0.610604,0.976,0.0122951,0.42682,
1320,0,0.592845,0.844266,0.69203,0.968,0.0743802,0.544419,
1320,1,0.857946,0.847252,0.612848,0.948,0.0337553,0.382113,
1320,2,0.623564,0.384382,0.551208,0.896,0.0580357,0.638292,
1320,3,0.297535,0.056713,0.444928,0.964,0.0373444,0.588274,
1320,4,0.272656,0.477665,0.539241,0.88,0.00454545,0.311938,
1320,5,0.812169,0.479977,0.362255,0.976,0.045082,0.448219,
1320,6,0.392785,0.836079,0.749106,0.98,0.0530612,0.498376,
1320,7,0.337396,0.648172,1.10114e+152,0.976,0.0860656,0.419404,
1320,8,0.368242,0.957155,0.64268,0.984,0.0447154,0.429147,
1320,9,0.140351,0.870087,0.618206,0.84,0.0238095,0.249344,
1320,10,0.473608,0.800911,0.558339,0.948,0.0759494,0.570904,
1320,11,0.520477,0.67888,-1.25955e+229,0.988,0.0566802,0.462527,
1320,12,0.720633,0.58202,0.592323,0.98,0.0408163,0.442209,
1320,13,0.537373,0.758616,-1.29091e+229,0.964,0.0456432,0.545178,
1320,14,0.105908,0.4736,0.591044,0.848,0.0141509,0.132739,
1320,15,0.186332,0.736918,0.444652,0.824,0.0582524,0.257032,
1320,16,0.21655,0.135218,0.405595,0.948,0.0337553,0.484013,
1320,17,0.324141,0.149675,3.98858e+229,0.936,0.0213675,0.657692,
1320,18,0.222321,0.386489,0.396061,0.836,0.0334928,0.323892,
1320,19,0.902598,0.44995,0.471254,0.976,0.0245902,0.42682,
1340,0,0.592845,0.844266,0.292528,0.968,0.0785124,0.544419,
1340,1,0.857946,0.847252,0.25519,0.952,0.0546218,0.382113,
1340,2,0.623564,0.384382,1.37053e+229,0.908,0.0704846,0.638292,
1340,3,0.297535,0.056713,0.479991,0.964,0.00414938,0.588274,
1340,4,0.272656,0.477665,0.950039,0.888,0.0225225,0.311938,
1340,5,0.812169,0.479977,0.613339,0.98,0.0571429,0.448219,
1340,6,0.392785,0.836079,-9.47085e+74,0.98,0.0653061,0.498376,
1340,7,0.337396,0.648172,0.788502,0.98,0.0285714,0.419404,
1340,8,0.368242,0.957155,1.09219e+152,0.984,0.0609756,0.429147,
1340,9,0.140351,0.870087,0.471569,0.844,0.0521327,0.249344,
1340,10,0.473608,0.800911,-9.70628e+74,0.956,0.083682,0.570904,
1340,11,0.520477,0.67888,0.724729,0.988,0.0364372,0.462527,
1340,12,0.720633,0.58202,0.66427,0.98,0.138776,0.442209,
1340,13,0.537373,0.758616,0.426696,0.968,0.0578512,0.545178,
1340,14,0.105908,0.4736,0.552733,0.864,0,0.132739,
1340,15,0.186332,0.736918,-1.12639e+75,0.824,0.0582524,0.257032,
1340,16,0.21655,0.135218,0.663256,0.944,0,0.484013,
1340,17,0.324141,0.149675,0.838178,0.932,0.0343348,0.657692,
1340,18,0.222321,0.386489,1.10493e+75,0.84,0.0428571,0.323892,
1340,19,0.902598,0.44995,0.6884,0.968,0.0206612,0.42682,
1360,0,0.592845,0.844266,0.520506,0.972,0.0699588,0.544419,
1360,1,0.857946,0.847252,0.654042,0.956,0.0711297,0.382113,
1360,2,0.623564,0.384382,1.01326e+75,0.916,0.0480349,0.638292,
1360,3,0.297535,0.056713,-9.07402e+229,0.96,0.0125,0.588274,
1360,4,0.272656,0.477665,0.617422,0.88,0.0181818,0.311938,
1360,5,0.812169,0.479977,0.688664,0.976,0.0163934,0.448219,
1360,6,0.392785,0.836079,0.56071,0.988,0.0769231,0.498376,
1360,7,0.337396,0.648172,0.426681,0.98,0.0530612,0.419404,
1360,8,0.368242,0.957155,1.09665e+152,0.98,0.044898,0.429147,
1360,9,0.140351,0.870087,0.614171,0.836,0.0382775,0.249344,
1360,10,0.473608,0.800911,0.641176,0.96,0.0541667,0.570904,
1360,11,0.520477,0.67888,-1.08777e+152,0.988,0.0688259,0.462527,
1360,12,0.720633,0.58202,1.09665e+152,0.98,0.0489796,0.442209,
1360,13,0.537373,0.758616,0.598068,0.968,0.0702479,0.545178,
1360,14,0.105908,0.4736,1.4675e+229,0.848,0.0235849,0.132739,
1360,15,0.186332,0.736918,0.719839,0.824,0.0728155,0.257032,
1360,16,0.21655,0.135218,0.599596,0.944,0.00847458,0.484013,
1360,17,0.324141,0.149675,0.589623,0.936,0,0.657692,
1360,18,0.222321,0.386489,0.616272,0.832,0.0673077,0.323892,
1360,19,0.902598,0.44995,0.685792,0.968,0.0206612,0.42682,
1380,0,0.592845,0.844266,0.631535,0.968,0.0578512,0.544419,
1380,1,0.857946,0.847252,0.660685,0.952,0.0378151,0.382113,
1380,2,0.623564,0.384382,0.424944,0.908,0.0704846,0.638292,
1380,3,0.297535,0.056713,0.729699,0.964,0.0165975,0.588274,
1380,4,0.272656,0.477665,0.545372,0.876,0.0365297,0.311938,
1380,5,0.812169,0.479977,0.516883,0.976,0.0368852,0.448219,
1380,6,0.392785,0.836079,0.768628,0.988,0.0364372,0.498376,
1380,7,0.337396,0.648172,0.586086,0.976,0.045082,0.419404,
1380,8,0.368242,0.957155,0.679835,0.984,0.0203252,0.429147,
1380,9,0.140351,0.870087,0.749919,0.82,0.0341463,0.249344,
1380,10,0.473608,0.800911,0.610536,0.956,0.0669456,0.570904,
1380,11,0.520477,0.67888,0.779842,0.988,0.0566802,0.462527,
1380,12,0.720633,0.58202,0.59341,0.984,0.0772358,0.442209,
1380,13,0.537373,0.758616,0.571161,0.976,0.0368852,0.545178,
1380,14,0.105908,0.4736,-1.46061e+229,0.852,0.00938967,0.132739,
1380,15,0.186332,0.736918,1.51024e+229,0.824,0.0679612,0.257032,
1380,16,0.21655,0.135218,0.545944,0.944,0.0211864,0.484013,
1380,17,0.324141,0.149675,0.511324,0.936,0.025641,0.657692,
1380,18,0.222321,0.386489,0.679851,0.832,0.0480769,0.323892,
1380,19,0.902598,0.44995,0.596057,0.968,0,0.42682,
1400,0,0.592845,0.844266,0.73994,0.968,0.0413223,0.544419,
1400,1,0.857946,0.847252,0.870283,0.948,0.0379747,0.382113,
1400,2,0.623564,0.384382,1.81532e+138,0.9,0.0666667,0.638292,
1400,3,0.297535,0.056713,0.586066,0.964,0,0.588274,
1400,4,0.272656,0.477665,0.705579,0.884,0.0361991,0.311938,
1400,5,0.812169,0.479977,0.561444,0.98,0.0530612,0.448219,
1400,6,0.392785,0.836079,0.67576,0.984,0.0853659,0.498376,
1400,7,0.337396,0.648172,0.60678,0.98,0.0612245,0.419404,
1400,8,0.368242,0.957155,-1.09219e+152,0.984,0.0731707,0.429147,
1400,9,0.140351,0.870087,1.28555e+152,0.836,0.0382775,0.249344,
1400,10,0.473608,0.800911,9.74941e+74,0.952,0.0462185,0.570904,
1400,11,0.520477,0.67888,0.574613,0.988,0.0566802,0.462527,
1400,12,0.720633,0.58202,-1.26467e+229,0.984,0.0813008,0.442209,
1400,13,0.537373,0.758616,0.618737,0.968,0.0702479,0.545178,
1400,14,0.105908,0.4736,-1.12095e+75,0.828,0.0483092,0.132739,
1400,15,0.186332,0.736918,-8.21268e+142,0.828,0.0434783,0.257032,
1400,16,0.21655,0.135218,0.593548,0.944,0.0254237,0.484013,
1400,17,0.324141,0.149675,0.76992,0.932,0,0.657692,
1400,18,0.222321,0.386489,0.402088,0.82,0.0731707,0.323892,
1400,19,0.902598,0.44995,0.523393,0.972,0.0246914,0.42682,
1420,0,0.592845,0.844266,0.887575,0.968,0.0743802,0.544419,
1420,1,0.857946,0.847252,0.767369,0.948,0.0464135,0.382113,
1420,2,0.623564,0.384382,0.662212,0.912,0.0350877,0.638292,
1420,3,0.297535,0.056713,0.577361,0.964,0.0248963,0.588274,
1420,4,0.272656,0.477665,-1.22127e+152,0.88,0.0227273,0.311938,
1420,5,0.812169,0.479977,0.722097,0.984,0.0487805,0.448219,
1420,6,0.392785,0.836079,-1.08777e+152,0.988,0.0607287,0.498376,
1420,7,0.337396,0.648172,0.690492,0.98,0.0612245,0.419404,
1420,8,0.368242,0.957155,0.580639,0.98,0.0204082,0.429147,
1420,9,0.140351,0.870087,0.493838,0.828,0.0386473,0.249344,
1420,10,0.473608,0.800911,0.613919,0.956,0.0376569,0.570904,
1420,11,0.520477,0.67888,0.593759,0.988,0.0809717,0.462527,
1420,12,0.720633,0.58202,0.822831,0.98,0.102041,0.442209,
1420,13,0.537373,0.758616,0.734553,0.972,0.0946502,0.545178,
1420,14,0.105908,0.4736,0.873796,0.844,0.0189573,0.132739,
1420,15,0.186332,0.736918,0.628435,0.836,0.0861244,0.257032,
1420,16,0.21655,0.135218,0.769941,0.94,0.0340426,0.484013,
1420,17,0.324141,0.149675,0.763435,0.932,0.0300429,0.657692,
1420,18,0.222321,0.386489,0.649159,0.836,0.0334928,0.323892,
1420,19,0.902598,0.44995,0.738265,0.976,0.00409836,0.42682,
1440,0,0.592845,0.844266,0.904351,0.968,0.053719,0.544419,
1440,1,0.857946,0.847252,0.718067,0.952,0.0588235,0.382113,
1440,2,0.623564,0.384382,0.780294,0.908,0.0220264,0.638292,
1440,3,0.297535,0.056713,0.702682,0.964,0.033195,0.588274,
1440,4,0.272656,0.477665,0.833585,0.88,0.0181818,0.311938,
1440,5,0.812169,0.479977,0.654152,0.984,0.0365854,0.448219,
1440,6,0.392785,0.836079,0.683125,0.984,0.0243902,0.498376,
1440,7,0.337396,0.648172,-1.09665e+152,0.98,0.0979592,0.419404,
1440,8,0.368242,0.957155,0.789723,0.98,0.0693878,0.429147,
1440,9,0.140351,0.870087,0.743027,0.828,0.0917874,0.249344,
1440,10,0.473608,0.800911,0.593944,0.956,0.0376569,0.570904,
1440,11,0.520477,0.67888,0.598784,0.988,0.0323887,0.462527,
1440,12,0.720633,0.58202,0.581824,0.984,0.101626,0.442209,
1440,13,0.537373,0.758616,0.526794,0.976,0.0696721,0.545178,
1440,14,0.105908,0.4736,0.7487,0.832,0.0144231,0.132739,
1440,15,0.186332,0.736918,0.580884,0.824,0.0242718,0.257032,
1440,16,0.21655,0.135218,0.517244,0.94,0.012766,0.484013,
1440,17,0.324141,0.149675,-9.95862e+74,0.932,0.0128755,0.657692,
1440,18,0.222321,0.386489,0.622655,0.84,0.052381,0.323892,
1440,19,0.902598,0.44995,1.10568e+152,0.972,0.037037,0.42682,
1460,0,0.592845,0.844266,0.595143,0.972,0.0576132,0.544419,
1460,1,0.857946,0.847252,0.581898,0.948,0.0295359,0.382113,
1460,2,0.623564,0.384382,1.37659e+229,0.904,0.0663717,0.638292,
1460,3,0.297535,0.056713,0.562127,0.964,0.00829876,0.588274,
1460,4,0.272656,0.477665,0.614462,0.876,0.00913242,0.311938,
1460,5,0.812169,0.479977,0.650599,0.98,0.0408163,0.448219,
1460,6,0.392785,0.836079,0.666848,0.984,0.0284553,0.498376,
1460,7,0.337396,0.648172,0.619055,0.976,0.0532787,0.419404,
1460,8,0.368242,0.957155,0.573254,0.976,0.045082,0.429147,
1460,9,0.140351,0.870087,0.555415,0.816,0.0343137,0.249344,
1460,10,0.473608,0.800911,0.586254,0.952,0.0504202,0.570904,
1460,11,0.520477,0.67888,-1.08777e+152,0.988,0.0566802,0.462527,
1460,12,0.720633,0.58202,0.632251,0.984,0.0731707,0.442209,
1460,13,0.537373,0.758616,0.528105,0.972,0.0493827,0.545178,
1460,14,0.105908,0.4736,0.52995,0.836,0.0287081,0.132739,
1460,15,0.186332,0.736918,0.552695,0.82,0.0829268,0.257032,
1460,16,0.21655,0.135218,0.476068,0.94,0.0255319,0.484013,
1460,17,0.324141,0.149675,0.438568,0.932,0.0214592,0.657692,
1460,18,0.222321,0.386489,0.468463,0.832,0.0865385,0.323892,
1460,19,0.902598,0.44995,0.479511,0.976,0.0163934,0.42682,
1480,0,0.592845,0.844266,0.834744,0.976,0.0737705,0.544419,
1480,1,0.857946,0.847252,0.952865,0.944,0.0423729,0.382113,
1480,2,0.623564,0.384382,1.06306,0.904,0.0442478,0.638292,
1480,3,0.297535,0.056713,9.62805e+74,0.964,0,0.588274,
1480,4,0.272656,0.477665,0.861174,0.88,0.0136364,0.311938,
1480,5,0.812169,0.479977,0.713101,0.98,0.0367347,0.448219,
1480,6,0.392785,0.836079,0.717914,0.984,0.0365854,0.498376,
1480,7,0.337396,0.648172,0.68267,0.976,0.0614754,0.419404,
1480,8,0.368242,0.957155,0.754573,0.976,0.0655738,0.429147,
1480,9,0.140351,0.870087,0.625441,0.828,0.0289855,0.249344,
1480,10,0.473608,0.800911,0.727389,0.956,0.0753138,0.570904,
1480,11,0.520477,0.67888,0.670228,0.988,0.0890688,0.462527,
1480,12,0.720633,0.58202,9.47085e+74,0.98,0.0612245,0.442209,
1480,13,0.537373,0.758616,0.623271,0.972,0.0740741,0.545178,
1480,14,0.105908,0.4736,0.720966,0.832,0.0432692,0.132739,
1480,15,0.186332,0.736918,0.717953,0.832,0.0528846,0.257032,
1480,16,0.21655,0.135218,9.79055e+74,0.948,0.0295359,0.484013,
1480,17,0.324141,0.149675,0.488917,0.936,0.025641,0.657692,
1480,18,0.222321,0.386489,-1.28555e+152,0.836,0.062201,0.323892,
1480,19,0.902598,0.44995,-1.58463e+220,0.98,0.0163265,0.42682,
1500,0,0.592845,0.844266,0.469954,0.976,0.0860656,0.544419,
1500,1,0.857946,0.847252,0.48006,0.948,0.0548523,0.382113,
1500,2,0.623564,0.384382,0.773253,0.908,0.0528634,0.638292,
1500,3,0.297535,0.056713,0.683666,0.964,0.0165975,0.588274,
1500,4,0.272656,0.477665,0.872509,0.872,0.0366972,0.311938,
1500,5,0.812169,0.479977,0.534932,0.98,0.0612245,0.448219,
1500,6,0.392785,0.836079,0.601396,0.988,0.0364372,0.498376,
1500,7,0.337396,0.648172,0.55047,0.972,0.0288066,0.419404,
1500,8,0.368242,0.957155,0.334964,0.976,0.0327869,0.429147,
1500,9,0.140351,0.870087,0.654755,0.812,0.0246305,0.249344,
1500,10,0.473608,0.800911,1.30171e+229,0.956,0.0753138,0.570904,
1500,11,0.520477,0.67888,1.09219e+152,0.984,0.0894309,0.462527,
1500,12,0.720633,0.58202,0.575378,0.984,0.0772358,0.442209,
1500,13,0.537373,0.758616,9.5488e+74,0.972,0.0411523,0.545178,
1500,14,0.105908,0.4736,0.600739,0.836,0,0.132739,
1500,15,0.186332,0.736918,0.677949,0.828,0.057971,0.257032,
1500,16,0.21655,0.135218,1.21617,0.952,0.00840336,0.484013,
1500,17,0.324141,0.149675,0.716724,0.932,0.0214592,0.657692,
1500,18,0.222321,0.386489,0.676056,0.844,0.0663507,0.323892,
1500,19,0.902598,0.44995,0.628579,0.984,0.00813008,0.42682,
1520,0,0.592845,0.844266,0.531997,0.976,0.0942623,0.544419,
1520,1,0.857946,0.847252,0.614703,0.948,0.07173,0.382113,
1520,2,0.623564,0.384382,1.18361e+152,0.908,0.0132159,0.638292,
1520,3,0.297535,0.056713,0.550261,0.964,0.0124481,0.588274,
1520,4,0.272656,0.477665,0.651256,0.86,0.0976744,0.311938,
1520,5,0.812169,0.479977,0.595651,0.98,0.0244898,0.448219,
1520,6,0.392785,0.836079,0.645144,0.988,0.0526316,0.498376,
1520,7,0.337396,0.648172,0.615421,0.976,0.0532787,0.419404,
1520,8,0.368242,0.957155,0.599544,0.976,0.045082,0.429147,
1520,9,0.140351,0.870087,0.585161,0.812,0.0492611,0.249344,
1520,10,0.473608,0.800911,0.566552,0.96,0.0583333,0.570904,
1520,11,0.520477,0.67888,0.596495,0.988,0.0850202,0.462527,
1520,12,0.720633,0.58202,0.613754,0.98,0.0693878,0.442209,
1520,13,0.537373,0.758616,0.655183,0.972,0.0699588,0.545178,
1520,14,0.105908,0.4736,0.733833,0.832,0,0.132739,
1520,15,0.186332,0.736918,0.734584,0.824,0.0485437,0.257032,
1520,16,0.21655,0.135218,0.412778,0.952,0.012605,0.484013,
1520,17,0.324141,0.149675,-1.33523e+229,0.932,0,0.657692,
1520,18,0.222321,0.386489,0.44459,0.86,0.0651163,0.323892,
1520,19,0.902598,0.44995,0.538792,0.984,0.0406504,0.42682,
1540,0,0.592845,0.844266,-1.28029e+229,0.972,0.037037,0.544419,
1540,1,0.857946,0.847252,0.585495,0.956,0.0502092,0.382113,
1540,2,0.623564,0.384382,0.564481,0.908,0.0572687,0.638292,
1540,3,0.297535,0.056713,-1.11485e+152,0.964,0.0290456,0.588274,
1540,4,0.272656,0.477665,0.563912,0.876,0.0502283,0.311938,
1540,5,0.812169,0.479977,0.616487,0.98,0.0122449,0.448219,
1540,6,0.392785,0.836079,0.715465,0.988,0.0202429,0.498376,
1540,7,0.337396,0.648172,0.584502,0.972,0.0946502,0.419404,
1540,8,0.368242,0.957155,1.27504e+229,0.976,0.0737705,0.429147,
1540,9,0.140351,0.870087,0.628929,0.812,0.0295567,0.249344,
1540,10,0.473608,0.800911,0.593084,0.956,0.0376569,0.570904,
1540,11,0.520477,0.67888,0.61172,0.988,0.0890688,0.462527,
1540,12,0.720633,0.58202,0.528784,0.98,0.0816327,0.442209,
1540,13,0.537373,0.758616,-1.10114e+152,0.976,0.0737705,0.545178,
1540,14,0.105908,0.4736,0.571432,0.832,0.0288462,0.132739,
1540,15,0.186332,0.736918,0.530702,0.816,0.0882353,0.257032,
1540,16,0.21655,0.135218,0.789314,0.952,0.00840336,0.484013,
1540,17,0.324141,0.149675,0.683795,0.936,0,0.657692,
1540,18,0.222321,0.386489,0.717429,0.852,0.0328638,0.323892,
1540,19,0.902598,0.44995,0.651734,0.984,0.0121951,0.42682,
1560,0,0.592845,0.844266,0.874221,0.972,0.0493827,0.544419,
1560,1,0.857946,0.847252,0.73499,0.956,0.0376569,0.382113,
1560,2,0.623564,0.384382,0.701013,0.908,0.0704846,0.638292,
1560,3,0.297535,0.056713,0.56704,0.964,0.033195,0.588274,
1560,4,0.272656,0.477665,0.741275,0.872,0.0183486,0.311938,
1560,5,0.812169,0.479977,0.640864,0.98,0.044898,0.448219,
1560,6,0.392785,0.836079,0.709728,0.988,0.0323887,0.498376,
1560,7,0.337396,0.648172,0.700701,0.972,0.0617284,0.419404,
