generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
800,1,0.857946,0.847252,0.553711,0.96,0.05,0.382113,
800,2,0.623564,0.384382,-1.49572e+229,0.832,0.0961538,0.638292,
800,3,0.297535,0.056713,0.654378,0.92,0.0173913,0.588274,
800,4,0.272656,0.477665,0.625251,0.872,0.0321101,0.311938,
800,5,0.812169,0.479977,0.584245,0.964,0.0248963,0.448219,
800,6,0.392785,0.836079,0.52202,0.944,0.0338983,0.498376,
800,7,0.337396,0.648172,-1.13847e+152,0.944,0.0211864,0.419404,
800,8,0.368242,0.957155,0.623377,0.932,0.0386266,0.429147,
800,9,0.140351,0.870087,0.413658,0.868,0.0460829,0.249344,
800,10,0.473608,0.800911,0.665544,0.9,0.0666667,0.570904,
800,11,0.520477,0.67888,0.679356,0.948,0.0337553,0.462527,
800,12,0.720633,0.58202,0.444131,0.968,0.0371901,0.442209,
800,13,0.537373,0.758616,0.499815,0.904,0.079646,0.545178,
800,14,0.105908,0.4736,0.74135,0.928,0.012931,0.132739,
800,15,0.186332,0.736918,0.50422,0.864,0.0555556,0.257032,
800,16,0.21655,0.135218,0.615355,0.9,0.0222222,0.484013,
800,17,0.324141,0.149675,0.3305,0.932,0.00429185,0.657692,
800,18,0.222321,0.386489,0.613893,0.856,0.0514019,0.323892,
800,19,0.902598,0.44995,0.566129,0.968,0.0206612,0.42682,
820,0,0.592845,0.844266,0.764558,0.924,0.0606061,0.544419,
820,1,0.857946,0.847252,1.31826e+229,0.944,0.0381356,0.382113,
820,2,0.623564,0.384382,0.640807,0.824,0.0194175,0.638292,
820,3,0.297535,0.056713,0.660502,0.928,0.0172414,0.588274,
820,4,0.272656,0.477665,0.609887,0.872,0.059633,0.311938,
820,5,0.812169,0.479977,0.605803,0.96,0.025,0.448219,
820,6,0.392785,0.836079,0.652789,0.948,0.0675105,0.498376,
820,7,0.337396,0.648172,0.815869,0.94,0.0638298,0.419404,
820,8,0.368242,0.957155,0.706913,0.944,0.0466102,0.429147,
820,9,0.140351,0.870087,9.98975e+229,0.872,0.0550459,0.249344,
820,10,0.473608,0.800911,0.645322,0.892,0.058296,0.570904,
820,11,0.520477,0.67888,0.751367,0.956,0.0460251,0.462527,
820,12,0.720633,0.58202,0.815744,0.968,0.0371901,0.442209,
820,13,0.537373,0.758616,0.71406,0.912,0.0833333,0.545178,
820,14,0.105908,0.4736,0.739278,0.928,0.0172414,0.132739,
820,15,0.186332,0.736918,0.521484,0.868,0.0552995,0.257032,
820,16,0.21655,0.135218,0.754394,0.916,0.0262009,0.484013,
820,17,0.324141,0.149675,0.693435,0.936,0.025641,0.657692,
820,18,0.222321,0.386489,0.688376,0.86,0.055814,0.323892,
820,19,0.902598,0.44995,0.556578,0.964,0.0373444,0.42682,
840,0,0.592845,0.844266,2.43477e+230,0.92,0.0652174,0.544419,
840,1,0.857946,0.847252,0.471233,0.948,0.021097,0.382113,
840,2,0.623564,0.384382,1.92591e+230,0.84,0.047619,0.638292,
840,3,0.297535,0.056713,5.41059e+229,0.92,0.026087,0.588274,
840,4,0.272656,0.477665,0.663695,0.876,0.0456621,0.311938,
840,5,0.812169,0.479977,0.97648,0.956,0.0251046,0.448219,
840,6,0.392785,0.836079,0.817433,0.932,0.0343348,0.498376,
840,7,0.337396,0.648172,0.790112,0.94,0.0382979,0.419404,
840,8,0.368242,0.957155,0.711845,0.944,0.0381356,0.429147,
840,9,0.140351,0.870087,0.845071,0.888,0.018018,0.249344,
840,10,0.473608,0.800911,0.786914,0.892,0.0493274,0.570904,
840,11,0.520477,0.67888,0.688308,0.948,0.0337553,0.462527,
840,12,0.720633,0.58202,0.605605,0.968,0.0165289,0.442209,
840,13,0.537373,0.758616,1.00448e+75,0.924,0.0649351,0.545178,
840,14,0.105908,0.4736,0.601899,0.932,0.0171674,0.132739,
840,15,0.186332,0.736918,-1.43368e+229,0.868,0.0368664,0.257032,
840,16,0.21655,0.135218,0.60891,0.916,0.00873362,0.484013,
840,17,0.324141,0.149675,0.580062,0.94,0,0.657692,
840,18,0.222321,0.386489,0.564065,0.86,0.0325581,0.323892,
840,19,0.902598,0.44995,0.654255,0.964,0.0207469,0.42682,
860,0,0.592845,0.844266,0.878446,0.924,0.0562771,0.544419,
860,1,0.857946,0.847252,0.832593,0.952,0.00840336,0.382113,
860,2,0.623564,0.384382,0.724264,0.84,0.0142857,0.638292,
860,3,0.297535,0.056713,0.631133,0.92,0,0.588274,
860,4,0.272656,0.477665,0.667325,0.872,0.0275229,0.311938,
860,5,0.812169,0.479977,0.648362,0.956,0.0334728,0.448219,
860,6,0.392785,0.836079,0.635008,0.94,0.0765957,0.498376,
860,7,0.337396,0.648172,0.666745,0.944,0.0550847,0.419404,
860,8,0.368242,0.957155,0.58756,0.948,0.0801688,0.429147,
860,9,0.140351,0.870087,0.604023,0.876,0.00913242,0.249344,
860,10,0.473608,0.800911,0.583074,0.9,0.111111,0.570904,
860,11,0.520477,0.67888,1.1289e+152,0.952,0.0798319,0.462527,
860,12,0.720633,0.58202,0.514424,0.976,0.0327869,0.442209,
860,13,0.537373,0.758616,1.39083e+63,0.928,0.0732759,0.545178,
860,14,0.105908,0.4736,0.596802,0.924,0,0.132739,
860,15,0.186332,0.736918,0.580072,0.864,0.0694444,0.257032,
860,16,0.21655,0.135218,0.656743,0.912,0.0394737,0.484013,
860,17,0.324141,0.149675,0.832558,0.936,0.017094,0.657692,
860,18,0.222321,0.386489,1.46061e+229,0.852,0.0516432,0.323892,
860,19,0.902598,0.44995,0.660689,0.96,0,0.42682,
880,0,0.592845,0.844266,0.574724,0.928,0.0517241,0.544419,
880,1,0.857946,0.847252,-1.92723e+153,0.948,0.0253165,0.382113,
880,2,0.623564,0.384382,0.648885,0.852,0.00938967,0.638292,
880,3,0.297535,0.056713,0.634979,0.92,0.0130435,0.588274,
880,4,0.272656,0.477665,0.852198,0.884,0.0542986,0.311938,
880,5,0.812169,0.479977,0.805815,0.968,0.0495868,0.448219,
880,6,0.392785,0.836079,-9.74941e+74,0.952,0.0462185,0.498376,
880,7,0.337396,0.648172,0.516189,0.952,0.0210084,0.419404,
880,8,0.368242,0.957155,0.455611,0.96,0.05,0.429147,
880,9,0.140351,0.870087,0.561001,0.86,0.0465116,0.249344,
880,10,0.473608,0.800911,0.466599,0.896,0.0892857,0.570904,
880,11,0.520477,0.67888,-2.58182e+229,0.964,0.103734,0.462527,
880,12,0.720633,0.58202,0.61345,0.972,0.0452675,0.442209,
880,13,0.537373,0.758616,-1.33523e+229,0.932,0.0643777,0.545178,
880,14,0.105908,0.4736,0.562647,0.924,0.017316,0.132739,
880,15,0.186332,0.736918,0.60296,0.86,0.0790698,0.257032,
880,16,0.21655,0.135218,0.745008,0.9,0,0.484013,
880,17,0.324141,0.149675,0.636252,0.94,0.0340426,0.657692,
880,18,0.222321,0.386489,0.549501,0.864,0.0231481,0.323892,
880,19,0.902598,0.44995,0.618757,0.964,0.0124481,0.42682,
900,0,0.592845,0.844266,-1.33523e+229,0.932,0.0858369,0.544419,
900,1,0.857946,0.847252,0.634268,0.944,0.0211864,0.382113,
900,2,0.623564,0.384382,0.657773,0.864,0.0277778,0.638292,
900,3,0.297535,0.056713,0.659663,0.92,0.0130435,0.588274,
900,4,0.272656,0.477665,0.578145,0.888,0.0315315,0.311938,
900,5,0.812169,0.479977,0.536964,0.972,0.0123457,0.448219,
900,6,0.392785,0.836079,0.690682,0.948,0.0379747,0.498376,
900,7,0.337396,0.648172,0.630514,0.952,0.0630252,0.419404,
900,8,0.368242,0.957155,-1.30718e+229,0.952,0.0252101,0.429147,
900,9,0.140351,0.870087,0.77242,0.884,0.0226244,0.249344,
900,10,0.473608,0.800911,0.671613,0.9,0.0444444,0.570904,
900,11,0.520477,0.67888,0.785255,0.96,0.0291667,0.462527,
900,12,0.720633,0.58202,0.657506,0.968,0.0289256,0.442209,
900,13,0.537373,0.758616,0.625638,0.936,0.042735,0.545178,
900,14,0.105908,0.4736,0.63028,0.916,0.0174672,0.132739,
900,15,0.186332,0.736918,0.600467,0.88,0.0545455,0.257032,
900,16,0.21655,0.135218,0.64123,0.9,0.0177778,0.484013,
900,17,0.324141,0.149675,1.32387e+229,0.94,0.0297872,0.657692,
900,18,0.222321,0.386489,0.877888,0.86,0.00930233,0.323892,
900,19,0.902598,0.44995,0.67442,0.964,0.0248963,0.42682,
920,0,0.592845,0.844266,0.782107,0.932,0.0901288,0.544419,
920,1,0.857946,0.847252,0.831716,0.952,0.0378151,0.382113,
920,2,0.623564,0.384382,1.06929e+75,0.868,0.0322581,0.638292,
920,3,0.297535,0.056713,0.731643,0.928,0.0172414,0.588274,
920,4,0.272656,0.477665,0.672946,0.888,0.045045,0.311938,
920,5,0.812169,0.479977,0.657966,0.972,0.037037,0.448219,
920,6,0.392785,0.836079,0.660442,0.956,0.0334728,0.498376,
920,7,0.337396,0.648172,0.693608,0.948,0.0632911,0.419404,
920,8,0.368242,0.957155,0.628865,0.952,0.0336134,0.429147,
920,9,0.140351,0.870087,0.548333,0.88,0.0454545,0.249344,
920,10,0.473608,0.800911,0.675713,0.912,0.0438596,0.570904,
920,11,0.520477,0.67888,0.842029,0.96,0.0708333,0.462527,
920,12,0.720633,0.58202,0.789343,0.968,0.0619835,0.442209,
920,13,0.537373,0.758616,0.799116,0.924,0.0606061,0.545178,
920,14,0.105908,0.4736,0.875259,0.92,0.0304348,0.132739,
920,15,0.186332,0.736918,0.668676,0.876,0.0547945,0.257032,
920,16,0.21655,0.135218,0.737272,0.904,0.00884956,0.484013,
920,17,0.324141,0.149675,0.635113,0.94,0.00851064,0.657692,
920,18,0.222321,0.386489,-1.42711e+229,0.872,0.0412844,0.323892,
920,19,0.902598,0.44995,-1.28558e+229,0.968,0.0206612,0.42682,
940,0,0.592845,0.844266,0.399178,0.936,0.0384615,0.544419,
940,1,0.857946,0.847252,0.456714,0.956,0.0460251,0.382113,
940,2,0.623564,0.384382,0.892622,0.864,0.0416667,0.638292,
940,3,0.297535,0.056713,1.49266e+153,0.936,0.00854701,0.588274,
940,4,0.272656,0.477665,0.741109,0.9,0.0444444,0.311938,
940,5,0.812169,0.479977,0.70177,0.972,0.0288066,0.448219,
940,6,0.392785,0.836079,0.80229,0.956,0.0711297,0.498376,
940,7,0.337396,0.648172,0.648693,0.956,0.0585774,0.419404,
940,8,0.368242,0.957155,0.622,0.952,0.0420168,0.429147,
940,9,0.140351,0.870087,0.625335,0.884,0.0316742,0.249344,
940,10,0.473608,0.800911,0.563936,0.92,0.0565217,0.570904,
940,11,0.520477,0.67888,-9.58826e+74,0.968,0.0619835,0.462527,
940,12,0.720633,0.58202,-2.55008e+229,0.976,0.0737705,0.442209,
940,13,0.537373,0.758616,0.649615,0.928,0.0775862,0.545178,
940,14,0.105908,0.4736,0.616376,0.924,0.00865801,0.132739,
940,15,0.186332,0.736918,0.540525,0.864,0.0648148,0.257032,
940,16,0.21655,0.135218,0.623704,0.9,0.0311111,0.484013,
940,17,0.324141,0.149675,0.728096,0.94,0.0255319,0.657692,
940,18,0.222321,0.386489,0.620723,0.884,0.0271493,0.323892,
940,19,0.902598,0.44995,0.667047,0.972,0.00823045,0.42682,
960,0,0.592845,0.844266,0.839254,0.94,0.0595745,0.544419,
960,1,0.857946,0.847252,0.933372,0.944,0.0720339,0.382113,
960,2,0.623564,0.384382,0.840556,0.86,0.0232558,0.638292,
960,3,0.297535,0.056713,0.846984,0.936,0.017094,0.588274,
960,4,0.272656,0.477665,0.836963,0.904,0.0442478,0.311938,
960,5,0.812169,0.479977,0.78467,0.968,0.0206612,0.448219,
960,6,0.392785,0.836079,0.879423,0.96,0.0541667,0.498376,
960,7,0.337396,0.648172,0.936727,0.96,0.0583333,0.419404,
960,8,0.368242,0.957155,0.685083,0.952,0.0588235,0.429147,
960,9,0.140351,0.870087,0.778456,0.856,0.0514019,0.249344,
960,10,0.473608,0.800911,0.69344,0.92,0.0869565,0.570904,
960,11,0.520477,0.67888,0.705818,0.972,0.0740741,0.462527,
960,12,0.720633,0.58202,0.650751,0.972,0.0493827,0.442209,
960,13,0.537373,0.758616,0.685631,0.936,0.0470085,0.545178,
960,14,0.105908,0.4736,0.731119,0.924,0.021645,0.132739,
960,15,0.186332,0.736918,-1.05952e+75,0.876,0.0776256,0.257032,
960,16,0.21655,0.135218,0.747555,0.9,0.0133333,0.484013,
960,17,0.324141,0.149675,0.602066,0.936,0.00854701,0.657692,
960,18,0.222321,0.386489,0.64357,0.88,0.0636364,0.323892,
960,19,0.902598,0.44995,1.10568e+152,0.972,0.0329218,0.42682,
980,0,0.592845,0.844266,0.724594,0.936,0.0384615,0.544419,
980,1,0.857946,0.847252,0.52117,0.952,0.0336134,0.382113,
980,2,0.623564,0.384382,0.518611,0.856,0.0186916,0.638292,
980,3,0.297535,0.056713,-1.1482e+152,0.936,0.00854701,0.588274,
980,4,0.272656,0.477665,0.409398,0.92,0.0217391,0.311938,
980,5,0.812169,0.479977,0.646958,0.964,0.0207469,0.448219,
980,6,0.392785,0.836079,9.66816e+74,0.96,0.0333333,0.498376,
980,7,0.337396,0.648172,0.582265,0.956,0.0376569,0.419404,
980,8,0.368242,0.957155,0.553827,0.96,0.0166667,0.429147,
980,9,0.140351,0.870087,0.715605,0.86,0.0465116,0.249344,
980,10,0.473608,0.800911,-3.51981e+152,0.916,0.0829694,0.570904,
980,11,0.520477,0.67888,0.615719,0.972,0.0658436,0.462527,
980,12,0.720633,0.58202,0.572145,0.972,0.0864198,0.442209,
980,13,0.537373,0.758616,0.584671,0.928,0.0905172,0.545178,
980,14,0.105908,0.4736,9.54584e+217,0.924,0.021645,0.132739,
980,15,0.186332,0.736918,0.612956,0.872,0.059633,0.257032,
980,16,0.21655,0.135218,0.657066,0.912,0.0307018,0.484013,
980,17,0.324141,0.149675,0.701037,0.94,0.0255319,0.657692,
980,18,0.222321,0.386489,0.553401,0.896,0.00892857,0.323892,
980,19,0.902598,0.44995,0.5568,0.968,0.00826446,0.42682,
1000,0,0.592845,0.844266,0.833518,0.948,0.0548523,0.544419,
1000,1,0.857946,0.847252,0.689887,0.952,0.0168067,0.382113,
1000,2,0.623564,0.384382,0.706859,0.86,0.0418605,0.638292,
1000,3,0.297535,0.056713,0.596929,0.94,0.00425532,0.588274,
1000,4,0.272656,0.477665,0.464042,0.912,0.0438596,0.311938,
1000,5,0.812169,0.479977,0.686576,0.968,0.0206612,0.448219,
1000,6,0.392785,0.836079,0.534325,0.96,0.0416667,0.498376,
1000,7,0.337396,0.648172,0.622033,0.96,0.0541667,0.419404,
1000,8,0.368242,0.957155,0.581351,0.96,0.0458333,0.429147,
1000,9,0.140351,0.870087,0.49616,0.864,0.0138889,0.249344,
1000,10,0.473608,0.800911,0.501127,0.908,0.0396476,0.570904,
1000,11,0.520477,0.67888,0.597918,0.968,0.0661157,0.462527,
1000,12,0.720633,0.58202,0.630559,0.972,0.0658436,0.442209,
1000,13,0.537373,0.758616,0.696819,0.928,0.0560345,0.545178,
1000,14,0.105908,0.4736,0.74886,0.924,0.0519481,0.132739,
1000,15,0.186332,0.736918,0.546302,0.88,0.0454545,0.257032,
1000,16,0.21655,0.135218,-1.18361e+152,0.908,0.0132159,0.484013,
1000,17,0.324141,0.149675,0.667999,0.936,0.0384615,0.657692,
1000,18,0.222321,0.386489,0.564755,0.892,0.0179372,0.323892,
1000,19,0.902598,0.44995,0.448814,0.968,0.0206612,0.42682,
1020,0,0.592845,0.844266,0.699654,0.936,0.0641026,0.544419,
1020,1,0.857946,0.847252,0.593712,0.964,0.0497925,0.382113,
1020,2,0.623564,0.384382,0.639541,0.852,0,0.638292,
1020,3,0.297535,0.056713,-9.87387e+74,0.94,0.0212766,0.588274,
1020,4,0.272656,0.477665,0.575888,0.908,0.0176211,0.311938,
1020,5,0.812169,0.479977,0.640983,0.972,0.0452675,0.448219,
1020,6,0.392785,0.836079,-3.85122e+75,0.964,0.0580913,0.498376,
1020,7,0.337396,0.648172,0.705965,0.964,0.0746888,0.419404,
1020,8,0.368242,0.957155,0.791359,0.964,0.0456432,0.429147,
1020,9,0.140351,0.870087,0.645795,0.872,0.0412844,0.249344,
1020,10,0.473608,0.800911,0.664476,0.904,0.0840708,0.570904,
1020,11,0.520477,0.67888,0.546139,0.964,0.0705394,0.462527,
1020,12,0.720633,0.58202,0.679099,0.976,0.0368852,0.442209,
1020,13,0.537373,0.758616,0.644151,0.94,0.102128,0.545178,
1020,14,0.105908,0.4736,0.635195,0.92,0.0347826,0.132739,
1020,15,0.186332,0.736918,0.517152,0.872,0.0550459,0.257032,
1020,16,0.21655,0.135218,1.03587e+75,0.896,0.0491071,0.484013,
1020,17,0.324141,0.149675,0.56994,0.94,0.0255319,0.657692,
1020,18,0.222321,0.386489,0.61125,0.916,0.0262009,0.323892,
1020,19,0.902598,0.44995,-1.10568e+152,0.972,0.00823045,0.42682,
1040,0,0.592845,0.844266,0.864241,0.936,0.0769231,0.544419,
1040,1,0.857946,0.847252,0.458889,0.96,0.0333333,0.382113,
1040,2,0.623564,0.384382,0.725133,0.844,0.0616114,0.638292,
1040,3,0.297535,0.056713,0.467122,0.94,0.0255319,0.588274,
1040,4,0.272656,0.477665,-1.17327e+152,0.916,0.0567686,0.311938,
1040,5,0.812169,0.479977,6.40142e+229,0.972,0.037037,0.448219,
1040,6,0.392785,0.836079,0.710485,0.968,0.0454545,0.498376,
1040,7,0.337396,0.648172,0.621302,0.956,0.083682,0.419404,
1040,8,0.368242,0.957155,0.659057,0.968,0.0371901,0.429147,
1040,9,0.140351,0.870087,0.703734,0.872,0.0183486,0.249344,
1040,10,0.473608,0.800911,1.02218e+75,0.908,0.0396476,0.570904,
1040,11,0.520477,0.67888,0.683265,0.964,0.0871369,0.462527,
1040,12,0.720633,0.58202,0.670481,0.972,0.037037,0.442209,
1040,13,0.537373,0.758616,0.534678,0.932,0.124464,0.545178,
1040,14,0.105908,0.4736,0.655216,0.924,0.04329,0.132739,
1040,15,0.186332,0.736918,-1.07424e+75,0.864,0.0925926,0.257032,
1040,16,0.21655,0.135218,0.688097,0.892,0.0538117,0.484013,
1040,17,0.324141,0.149675,0.697788,0.936,0.0213675,0.657692,
1040,18,0.222321,0.386489,0.670553,0.916,0,0.323892,
1040,19,0.902598,0.44995,0.665875,0.976,0.0286885,0.42682,
1060,0,0.592845,0.844266,0.555022,0.932,0.0686695,0.544419,
1060,1,0.857946,0.847252,0.589191,0.96,0.0125,0.382113,
1060,2,0.623564,0.384382,3.28353e+75,0.848,0.0707547,0.638292,
1060,3,0.297535,0.056713,0.908176,0.936,0.0299145,0.588274,
1060,4,0.272656,0.477665,0.748572,0.908,0.0528634,0.311938,
1060,5,0.812169,0.479977,0.763469,0.968,0.0247934,0.448219,
1060,6,0.392785,0.836079,0.815607,0.972,0.0493827,0.498376,
1060,7,0.337396,0.648172,0.562316,0.96,0.0875,0.419404,
1060,8,0.368242,0.957155,0.645633,0.968,0.0495868,0.429147,
1060,9,0.140351,0.870087,0.89544,0.864,0.0138889,0.249344,
1060,10,0.473608,0.800911,0.587209,0.916,0.0655022,0.570904,
1060,11,0.520477,0.67888,0.510188,0.968,0.0826446,0.462527,
1060,12,0.720633,0.58202,0.545029,0.968,0.0495868,0.442209,
1060,13,0.537373,0.758616,-7.94062e+62,0.932,0.0600858,0.545178,
1060,14,0.105908,0.4736,0.590835,0.928,0.0344828,0.132739,
1060,15,0.186332,0.736918,0.593348,0.864,0.0231481,0.257032,
1060,16,0.21655,0.135218,0.592953,0.876,0.0182648,0.484013,
1060,17,0.324141,0.149675,1.34679e+229,0.924,0.0779221,0.657692,
1060,18,0.222321,0.386489,0.564964,0.912,0.0614035,0.323892,
1060,19,0.902598,0.44995,0.677599,0.976,0,0.42682,
1080,0,0.592845,0.844266,0.827651,0.94,0.0595745,0.544419,
1080,1,0.857946,0.847252,0.88252,0.948,0.021097,0.382113,
1080,2,0.623564,0.384382,0.829807,0.852,0.0704225,0.638292,
1080,3,0.297535,0.056713,0.627427,0.924,0.021645,0.588274,
1080,4,0.272656,0.477665,0.535952,0.912,0.0307018,0.311938,
1080,5,0.812169,0.479977,0.659838,0.968,0.0165289,0.448219,
1080,6,0.392785,0.836079,0.706046,0.968,0.0991736,0.498376,
1080,7,0.337396,0.648172,0.543449,0.964,0.0456432,0.419404,
1080,8,0.368242,0.957155,3.87273e+229,0.964,0.033195,0.429147,
1080,9,0.140351,0.870087,0.759624,0.86,0.0372093,0.249344,
1080,10,0.473608,0.800911,0.529637,0.92,0.108696,0.570904,
1080,11,0.520477,0.67888,0.464375,0.96,0.0916667,0.462527,
1080,12,0.720633,0.58202,0.566721,0.972,0.0493827,0.442209,
1080,13,0.537373,0.758616,0.739618,0.928,0.0775862,0.545178,
1080,14,0.105908,0.4736,0.674126,0.916,0.0305677,0.132739,
1080,15,0.186332,0.736918,0.683083,0.868,0.0552995,0.257032,
1080,16,0.21655,0.135218,0.551031,0.9,0.0177778,0.484013,
1080,17,0.324141,0.149675,0.66113,0.912,0.00438596,0.657692,
1080,18,0.222321,0.386489,0.53574,0.916,0.0524017,0.323892,
1080,19,0.902598,0.44995,0.481634,0.972,0.0123457,0.42682,
1100,0,0.592845,0.844266,0.624188,0.936,0.0641026,0.544419,
1100,1,0.857946,0.847252,0.587954,0.96,0.0333333,0.382113,
1100,2,0.623564,0.384382,0.689953,0.86,0.0511628,0.638292,
1100,3,0.297535,0.056713,9.95862e+74,0.932,0.0214592,0.588274,
1100,4,0.272656,0.477665,0.762207,0.912,0.0482456,0.311938,
1100,5,0.812169,0.479977,0.884893,0.976,0.00819672,0.448219,
1100,6,0.392785,0.836079,0.871259,0.96,0.0708333,0.498376,
1100,7,0.337396,0.648172,0.769093,0.972,0.037037,0.419404,
1100,8,0.368242,0.957155,0.683187,0.964,0.06639,0.429147,
1100,9,0.140351,0.870087,0.588088,0.864,0.0416667,0.249344,
1100,10,0.473608,0.800911,0.656867,0.924,0.021645,0.570904,
1100,11,0.520477,0.67888,0.613989,0.96,0.075,0.462527,
1100,12,0.720633,0.58202,0.799553,0.968,0.053719,0.442209,
1100,13,0.537373,0.758616,0.684352,0.936,0.0811966,0.545178,
1100,14,0.105908,0.4736,0.652523,0.92,0.0130435,0.132739,
1100,15,0.186332,0.736918,-1.23247e+152,0.872,0.0275229,0.257032,
1100,16,0.21655,0.135218,0.630981,0.904,0.0176991,0.484013,
1100,17,0.324141,0.149675,0.32546,0.912,0.00438596,0.657692,
1100,18,0.222321,0.386489,0.698404,0.912,0.0219298,0.323892,
1100,19,0.902598,0.44995,0.632748,0.976,0.0286885,0.42682,
1120,0,0.592845,0.844266,0.862394,0.944,0.0889831,0.544419,
1120,1,0.857946,0.847252,0.664776,0.964,0.0497925,0.382113,
1120,2,0.623564,0.384382,0.640147,0.852,0.0234742,0.638292,
1120,3,0.297535,0.056713,0.643785,0.932,0,0.588274,
1120,4,0.272656,0.477665,0.472322,0.916,0.0262009,0.311938,
1120,5,0.812169,0.479977,0.69627,0.976,0.057377,0.448219,
1120,6,0.392785,0.836079,0.626635,0.976,0.0409836,0.498376,
1120,7,0.337396,0.648172,0.599555,0.968,0.00826446,0.419404,
1120,8,0.368242,0.957155,-3.33073e+152,0.968,0.0619835,0.429147,
1120,9,0.140351,0.870087,0.662346,0.86,0.0511628,0.249344,
1120,10,0.473608,0.800911,0.6366,0.92,0.104348,0.570904,
1120,11,0.520477,0.67888,-5.1423e+229,0.968,0.0661157,0.462527,
1120,12,0.720633,0.58202,0.543645,0.976,0.0368852,0.442209,
1120,13,0.537373,0.758616,1.14332e+152,0.94,0.0723404,0.545178,
1120,14,0.105908,0.4736,0.733977,0.916,0.0305677,0.132739,
1120,15,0.186332,0.736918,0.588925,0.872,0.0550459,0.257032,
1120,16,0.21655,0.135218,0.603093,0.9,0.0311111,0.484013,
1120,17,0.324141,0.149675,0.742568,0.908,0.030837,0.657692,
1120,18,0.222321,0.386489,0.593526,0.912,0.0570175,0.323892,
1120,19,0.902598,0.44995,0.43703,0.972,0,0.42682,
1140,0,0.592845,0.844266,0.868481,0.948,0.0506329,0.544419,
1140,1,0.857946,0.847252,0.827106,0.96,0.025,0.382113,
1140,2,0.623564,0.384382,0.74572,0.848,0.0377358,0.638292,
1140,3,0.297535,0.056713,0.718848,0.928,0.00862069,0.588274,
1140,4,0.272656,0.477665,0.760185,0.916,0.0174672,0.311938,
1140,5,0.812169,0.479977,0.597736,0.976,0.057377,0.448219,
1140,6,0.392785,0.836079,0.84253,0.972,0.0411523,0.498376,
1140,7,0.337396,0.648172,-1.27504e+229,0.976,0.0655738,0.419404,
1140,8,0.368242,0.957155,0.756295,0.976,0.057377,0.429147,
1140,9,0.140351,0.870087,0.808829,0.876,0.0502283,0.249344,
1140,10,0.473608,0.800911,0.565638,0.916,0.0873362,0.570904,
1140,11,0.520477,0.67888,0.651236,0.976,0.045082,0.462527,
1140,12,0.720633,0.58202,-1.27504e+229,0.976,0.0532787,0.442209,
1140,13,0.537373,0.758616,0.693971,0.944,0.114407,0.545178,
1140,14,0.105908,0.4736,0.6873,0.916,0.0436681,0.132739,
1140,15,0.186332,0.736918,0.743176,0.872,0.059633,0.257032,
1140,16,0.21655,0.135218,0.631507,0.912,0.00438596,0.484013,
1140,17,0.324141,0.149675,0.576521,0.908,0.0264317,0.657692,
1140,18,0.222321,0.386489,0.612482,0.912,0.0307018,0.323892,
1140,19,0.902598,0.44995,0.574937,0.976,0,0.42682,
1160,0,0.592845,0.844266,-1.14332e+152,0.94,0.102128,0.544419,
1160,1,0.857946,0.847252,0.727638,0.96,0.025,0.382113,
1160,2,0.623564,0.384382,0.67013,0.852,0.0422535,0.638292,
1160,3,0.297535,0.056713,0.588403,0.936,0.042735,0.588274,
1160,4,0.272656,0.477665,0.550135,0.92,0.0217391,0.311938,
1160,5,0.812169,0.479977,0.612038,0.972,0.0164609,0.448219,
1160,6,0.392785,0.836079,6.63405e+152,0.972,0.0617284,0.498376,
1160,7,0.337396,0.648172,0.559571,0.976,0.0655738,0.419404,
1160,8,0.368242,0.957155,0.659521,0.976,0.0655738,0.429147,
1160,9,0.140351,0.870087,4.2232e+229,0.884,0.0452489,0.249344,
1160,10,0.473608,0.800911,1.34679e+229,0.924,0.0779221,0.570904,
1160,11,0.520477,0.67888,0.589032,0.976,0.0778689,0.462527,
1160,12,0.720633,0.58202,-1.26983e+229,0.98,0.0734694,0.442209,
1160,13,0.537373,0.758616,0.629521,0.944,0.0847458,0.545178,
1160,14,0.105908,0.4736,0.603127,0.908,0.0352423,0.132739,
1160,15,0.186332,0.736918,0.696852,0.88,0.0318182,0.257032,
1160,16,0.21655,0.135218,0.848597,0.912,0.0131579,0.484013,
1160,17,0.324141,0.149675,0.603557,0.912,0.0219298,0.657692,
1160,18,0.222321,0.386489,1.37659e+229,0.904,0.079646,0.323892,
1160,19,0.902598,0.44995,-1.10568e+152,0.972,0.0329218,0.42682,
1180,0,0.592845,0.844266,1.31826e+229,0.944,0.0635593,0.544419,
1180,1,0.857946,0.847252,0.588529,0.968,0.0371901,0.382113,
1180,2,0.623564,0.384382,0.561705,0.868,0.0829493,0.638292,
1180,3,0.297535,0.056713,0.670228,0.932,0.0214592,0.588274,
1180,4,0.272656,0.477665,0.608332,0.92,0.0217391,0.311938,
1180,5,0.812169,0.479977,0.633118,0.98,0.0285714,0.448219,
1180,6,0.392785,0.836079,0.606239,0.976,0.057377,0.498376,
1180,7,0.337396,0.648172,0.589384,0.972,0.0576132,0.419404,
1180,8,0.368242,0.957155,0.59113,0.98,0.044898,0.429147,
1180,9,0.140351,0.870087,0.699835,0.884,0.0588235,0.249344,
1180,10,0.473608,0.800911,0.560923,0.928,0.0172414,0.570904,
