generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
1180,1,0.857946,0.847252,9.58822e+74,0.968,0.053719,0.382113,
1180,2,0.623564,0.384382,1.4271e+229,0.872,0.0688073,0.638292,
1180,3,0.297535,0.056713,0.912267,0.936,0.042735,0.588274,
1180,4,0.272656,0.477665,0.920674,0.92,0.121739,0.311938,
1180,5,0.812169,0.479977,1.10114e+152,0.976,0.0778689,0.448219,
1180,6,0.392785,0.836079,0.700813,0.972,0.0987654,0.498376,
1180,7,0.337396,0.648172,-3.8251e+229,0.976,0.127049,0.419404,
1180,8,0.368242,0.957155,0.684852,0.98,0.077551,0.429147,
1180,9,0.140351,0.870087,0.935221,0.884,0.0859729,0.249344,
1180,10,0.473608,0.800911,0.894086,0.924,0.0779221,0.570904,
1180,11,0.520477,0.67888,0.901821,0.976,0.114754,0.462527,
1180,12,0.720633,0.58202,0.915343,0.976,0.110656,0.442209,
1180,13,0.537373,0.758616,0.86915,0.948,0.135021,0.545178,
1180,14,0.105908,0.4736,0.796714,0.876,0.0547945,0.132739,
1180,15,0.186332,0.736918,0.725252,0.876,0.0776256,0.257032,
1180,16,0.21655,0.135218,0.712721,0.98,0.0367347,0.484013,
1180,17,0.324141,0.149675,0.872691,0.884,0.113122,0.657692,
1180,18,0.222321,0.386489,0.950771,0.932,0.0729614,0.323892,
1180,19,0.902598,0.44995,0.776092,0.972,0.0493827,0.42682,
1200,0,0.592845,0.844266,0.926359,0.94,0.0553191,0.544419,
1200,1,0.857946,0.847252,0.908075,0.968,0.0330579,0.382113,
1200,2,0.623564,0.384382,0.927244,0.872,0.087156,0.638292,
1200,3,0.297535,0.056713,9.83199e+74,0.944,0.0254237,0.588274,
1200,4,0.272656,0.477665,0.836832,0.924,0.112554,0.311938,
1200,5,0.812169,0.479977,0.799957,0.976,0.0819672,0.448219,
1200,6,0.392785,0.836079,0.855834,0.968,0.0785124,0.498376,
1200,7,0.337396,0.648172,1.27503e+229,0.976,0.127049,0.419404,
1200,8,0.368242,0.957155,0.782409,0.972,0.0576132,0.429147,
1200,9,0.140351,0.870087,0.615948,0.876,0.0410959,0.249344,
1200,10,0.473608,0.800911,0.574376,0.924,0.0779221,0.570904,
1200,11,0.520477,0.67888,0.911079,0.976,0.0942623,0.462527,
1200,12,0.720633,0.58202,0.925521,0.976,0.0942623,0.442209,
1200,13,0.537373,0.758616,0.791133,0.944,0.114407,0.545178,
1200,14,0.105908,0.4736,1.04993e+75,0.884,0.0588235,0.132739,
1200,15,0.186332,0.736918,-1.4271e+229,0.872,0.087156,0.257032,
1200,16,0.21655,0.135218,0.745023,0.98,0.077551,0.484013,
1200,17,0.324141,0.149675,1.21574e+152,0.884,0.0588235,0.657692,
1200,18,0.222321,0.386489,0.762885,0.924,0.0562771,0.323892,
1200,19,0.902598,0.44995,0.719036,0.976,0.0204918,0.42682,
1220,0,0.592845,0.844266,0.928508,0.932,0.0386266,0.544419,
1220,1,0.857946,0.847252,0.894238,0.964,0.0414938,0.382113,
1220,2,0.623564,0.384382,0.61784,0.868,0.0506912,0.638292,
1220,3,0.297535,0.056713,0.548304,0.94,0,0.588274,
1220,4,0.272656,0.477665,0.587973,0.912,0.162281,0.311938,
1220,5,0.812169,0.479977,0.703826,0.98,0.0938776,0.448219,
1220,6,0.392785,0.836079,0.942867,0.968,0.0702479,0.498376,
1220,7,0.337396,0.648172,0.813233,0.976,0.127049,0.419404,
1220,8,0.368242,0.957155,0.575886,0.976,0.0532787,0.429147,
1220,9,0.140351,0.870087,0.895261,0.884,0.0995475,0.249344,
1220,10,0.473608,0.800911,0.860516,0.92,0.0869565,0.570904,
1220,11,0.520477,0.67888,0.774471,0.976,0.168033,0.462527,
1220,12,0.720633,0.58202,0.84079,0.98,0.0571429,0.442209,
1220,13,0.537373,0.758616,0.909937,0.94,0.0978723,0.545178,
1220,14,0.105908,0.4736,0.904898,0.88,0.0727273,0.132739,
1220,15,0.186332,0.736918,0.941797,0.884,0.0995475,0.257032,
1220,16,0.21655,0.135218,1.26983e+229,0.98,0.0530612,0.484013,
1220,17,0.324141,0.149675,0.89412,0.896,0.0133929,0.657692,
1220,18,0.222321,0.386489,-1.00015e+75,0.928,0.0689655,0.323892,
1220,19,0.902598,0.44995,0.861154,0.98,0.0489796,0.42682,
1240,0,0.592845,0.844266,0.86832,0.94,0.114894,0.544419,
1240,1,0.857946,0.847252,0.92405,0.964,0.0746888,0.382113,
1240,2,0.623564,0.384382,0.909664,0.872,0.100917,0.638292,
1240,3,0.297535,0.056713,0.734441,0.94,0.0382979,0.588274,
1240,4,0.272656,0.477665,0.915294,0.92,0.1,0.311938,
1240,5,0.812169,0.479977,-9.47081e+74,0.98,0.0489796,0.448219,
1240,6,0.392785,0.836079,-9.54876e+74,0.972,0.0781893,0.498376,
1240,7,0.337396,0.648172,-9.50963e+74,0.976,0.0696721,0.419404,
1240,8,0.368242,0.957155,4.40456e+152,0.976,0.057377,0.429147,
1240,9,0.140351,0.870087,1.41413e+229,0.88,0.0772727,0.249344,
1240,10,0.473608,0.800911,1.00015e+75,0.928,0.133621,0.570904,
1240,11,0.520477,0.67888,0.691333,0.976,0.151639,0.462527,
1240,12,0.720633,0.58202,-1.26983e+229,0.98,0.0897959,0.442209,
1240,13,0.537373,0.758616,0.934127,0.944,0.118644,0.545178,
1240,14,0.105908,0.4736,0.834738,0.868,0.0506912,0.132739,
1240,15,0.186332,0.736918,0.757277,0.888,0.130631,0.257032,
1240,16,0.21655,0.135218,0.816406,0.98,0.0489796,0.484013,
1240,17,0.324141,0.149675,0.935861,0.892,0.0538117,0.657692,
1240,18,0.222321,0.386489,0.908824,0.936,0.0641026,0.323892,
1240,19,0.902598,0.44995,0.879043,0.98,0.0530612,0.42682,
1260,0,0.592845,0.844266,0.880916,0.944,0.0889831,0.544419,
1260,1,0.857946,0.847252,1.2909e+229,0.964,0.0456432,0.382113,
1260,2,0.623564,0.384382,0.862889,0.88,0.0772727,0.638292,
1260,3,0.297535,0.056713,0.856834,0.936,0.0128205,0.588274,
1260,4,0.272656,0.477665,-1.17327e+152,0.916,0.0742358,0.311938,
1260,5,0.812169,0.479977,0.601252,0.984,0.0691057,0.448219,
1260,6,0.392785,0.836079,0.552874,0.976,0.0491803,0.498376,
1260,7,0.337396,0.648172,0.929917,0.98,0.155102,0.419404,
1260,8,0.368242,0.957155,0.922966,0.976,0.0327869,0.429147,
1260,9,0.140351,0.870087,0.908087,0.88,0.109091,0.249344,
1260,10,0.473608,0.800911,0.863148,0.932,0.111588,0.570904,
1260,11,0.520477,0.67888,0.897201,0.98,0.155102,0.462527,
1260,12,0.720633,0.58202,0.667571,0.98,0.0612245,0.442209,
1260,13,0.537373,0.758616,1.13366e+152,0.948,0.105485,0.545178,
1260,14,0.105908,0.4736,0.902209,0.868,0.0322581,0.132739,
1260,15,0.186332,0.736918,0.594128,0.88,0.109091,0.257032,
1260,16,0.21655,0.135218,0.765683,0.984,0.0203252,0.484013,
1260,17,0.324141,0.149675,0.86407,0.888,0.0225225,0.657692,
1260,18,0.222321,0.386489,-9.91602e+74,0.936,0.0683761,0.323892,
1260,19,0.902598,0.44995,1.09665e+152,0.98,0.0612245,0.42682,
1280,0,0.592845,0.844266,0.931225,0.952,0.0588235,0.544419,
1280,1,0.857946,0.847252,0.911812,0.96,0.0958333,0.382113,
1280,2,0.623564,0.384382,0.945171,0.876,0.0821918,0.638292,
1280,3,0.297535,0.056713,0.895325,0.928,0.012931,0.588274,
1280,4,0.272656,0.477665,0.864717,0.912,0.122807,0.311938,
1280,5,0.812169,0.479977,0.88226,0.98,0.0653061,0.448219,
1280,6,0.392785,0.836079,0.866381,0.976,0.0860656,0.498376,
1280,7,0.337396,0.648172,0.844326,0.984,0.0894309,0.419404,
1280,8,0.368242,0.957155,-1.27503e+229,0.976,0.0860656,0.429147,
1280,9,0.140351,0.870087,0.789982,0.884,0.0723982,0.249344,
1280,10,0.473608,0.800911,-1.32952e+229,0.936,0.115385,0.570904,
1280,11,0.520477,0.67888,0.729772,0.98,0.0897959,0.462527,
1280,12,0.720633,0.58202,0.759377,0.98,0.0897959,0.442209,
1280,13,0.537373,0.758616,0.643568,0.956,0.104603,0.545178,
1280,14,0.105908,0.4736,0.60862,0.864,0.0509259,0.132739,
1280,15,0.186332,0.736918,0.772939,0.884,0.0904977,0.257032,
1280,16,0.21655,0.135218,0.911941,0.984,0.0406504,0.484013,
1280,17,0.324141,0.149675,0.954618,0.888,0.0315315,0.657692,
1280,18,0.222321,0.386489,0.875802,0.932,0.0729614,0.323892,
1280,19,0.902598,0.44995,0.951009,0.98,0.0326531,0.42682,
1300,0,0.592845,0.844266,0.94792,0.96,0.075,0.544419,
1300,1,0.857946,0.847252,0.77569,0.96,0.0708333,0.382113,
1300,2,0.623564,0.384382,0.852642,0.88,0.0909091,0.638292,
1300,3,0.297535,0.056713,-1.1581e+152,0.928,0.0517241,0.588274,
1300,4,0.272656,0.477665,0.848807,0.912,0.109649,0.311938,
1300,5,0.812169,0.479977,0.836108,0.984,0.0487805,0.448219,
1300,6,0.392785,0.836079,0.944525,0.98,0.171429,0.498376,
1300,7,0.337396,0.648172,0.941691,0.98,0.134694,0.419404,
1300,8,0.368242,0.957155,0.933187,0.972,0.0452675,0.429147,
1300,9,0.140351,0.870087,0.887817,0.888,0.045045,0.249344,
1300,10,0.473608,0.800911,0.85463,0.936,0.0641026,0.570904,
1300,11,0.520477,0.67888,0.782481,0.984,0.0772358,0.462527,
1300,12,0.720633,0.58202,0.67158,0.984,0.121951,0.442209,
1300,13,0.537373,0.758616,0.845959,0.952,0.134454,0.545178,
1300,14,0.105908,0.4736,0.608014,0.864,0.0925926,0.132739,
1300,15,0.186332,0.736918,0.568651,0.88,0.0727273,0.257032,
1300,16,0.21655,0.135218,0.787017,0.984,0.0609756,0.484013,
1300,17,0.324141,0.149675,0.905413,0.892,0.0717489,0.657692,
1300,18,0.222321,0.386489,-1.15312e+152,0.932,0.0772532,0.323892,
1300,19,0.902598,0.44995,0.543664,0.98,0.0326531,0.42682,
1320,0,0.592845,0.844266,0.943151,0.96,0.05,0.544419,
1320,1,0.857946,0.847252,0.950525,0.968,0.0165289,0.382113,
1320,2,0.623564,0.384382,0.954262,0.876,0.0776256,0.638292,
1320,3,0.297535,0.056713,0.917345,0.924,0.017316,0.588274,
1320,4,0.272656,0.477665,0.916988,0.92,0.108696,0.311938,
1320,5,0.812169,0.479977,1.26467e+229,0.984,0.0406504,0.448219,
1320,6,0.392785,0.836079,0.945969,0.976,0.118852,0.498376,
1320,7,0.337396,0.648172,0.881425,0.98,0.0530612,0.419404,
1320,8,0.368242,0.957155,0.919537,0.976,0.0368852,0.429147,
1320,9,0.140351,0.870087,0.870068,0.888,0.0540541,0.249344,
1320,10,0.473608,0.800911,0.780618,0.936,0.0897436,0.570904,
1320,11,0.520477,0.67888,0.782179,0.984,0.0853659,0.462527,
1320,12,0.720633,0.58202,0.749239,0.984,0.0772358,0.442209,
1320,13,0.537373,0.758616,0.921422,0.948,0.156118,0.545178,
1320,14,0.105908,0.4736,0.916985,0.848,0.0660377,0.132739,
1320,15,0.186332,0.736918,0.863749,0.884,0.0633484,0.257032,
1320,16,0.21655,0.135218,0.894446,0.984,0.0528455,0.484013,
1320,17,0.324141,0.149675,0.915423,0.888,0.0675676,0.657692,
1320,18,0.222321,0.386489,0.730543,0.936,0.119658,0.323892,
1320,19,0.902598,0.44995,0.734778,0.98,0.0530612,0.42682,
1340,0,0.592845,0.844266,0.92237,0.96,0.0708333,0.544419,
1340,1,0.857946,0.847252,0.957966,0.96,0.0541667,0.382113,
1340,2,0.623564,0.384382,0.928429,0.892,0.130045,0.638292,
1340,3,0.297535,0.056713,0.92695,0.928,0.0215517,0.588274,
1340,4,0.272656,0.477665,0.933441,0.924,0.112554,0.311938,
1340,5,0.812169,0.479977,0.921009,0.984,0.0406504,0.448219,
1340,6,0.392785,0.836079,0.942914,0.98,0.077551,0.498376,
1340,7,0.337396,0.648172,0.902463,0.976,0.135246,0.419404,
1340,8,0.368242,0.957155,0.893604,0.976,0.0901639,0.429147,
1340,9,0.140351,0.870087,0.941671,0.888,0.0900901,0.249344,
1340,10,0.473608,0.800911,0.892751,0.944,0.0932203,0.570904,
1340,11,0.520477,0.67888,0.788952,0.984,0.134146,0.462527,
1340,12,0.720633,0.58202,0.877774,0.984,0.0772358,0.442209,
1340,13,0.537373,0.758616,0.416195,0.96,0.104167,0.545178,
1340,14,0.105908,0.4736,1.25551e+152,0.856,0.0700935,0.132739,
1340,15,0.186332,0.736918,0.768876,0.892,0.103139,0.257032,
1340,16,0.21655,0.135218,0.931085,0.984,0.0813008,0.484013,
1340,17,0.324141,0.149675,1.42058e+229,0.876,0.0273973,0.657692,
1340,18,0.222321,0.386489,0.686263,0.932,0.0901288,0.323892,
1340,19,0.902598,0.44995,0.708267,0.984,0.0772358,0.42682,
1360,0,0.592845,0.844266,0.957457,0.964,0.0995851,0.544419,
1360,1,0.857946,0.847252,0.90807,0.964,0.0539419,0.382113,
1360,2,0.623564,0.384382,0.936999,0.888,0.045045,0.638292,
1360,3,0.297535,0.056713,0.872608,0.928,0.0215517,0.588274,
1360,4,0.272656,0.477665,1.00448e+75,0.924,0.0952381,0.311938,
1360,5,0.812169,0.479977,0.580032,0.984,0.0162602,0.448219,
1360,6,0.392785,0.836079,0.513472,0.976,0.0860656,0.498376,
1360,7,0.337396,0.648172,0.94343,0.98,0.0530612,0.419404,
1360,8,0.368242,0.957155,0.895874,0.98,0.0489796,0.429147,
1360,9,0.140351,0.870087,0.766308,0.876,0.0456621,0.249344,
1360,10,0.473608,0.800911,-9.95858e+74,0.932,0.107296,0.570904,
1360,11,0.520477,0.67888,0.720968,0.988,0.101215,0.462527,
1360,12,0.720633,0.58202,1.26467e+229,0.984,0.0284553,0.442209,
1360,13,0.537373,0.758616,0.80496,0.964,0.0954357,0.545178,
1360,14,0.105908,0.4736,0.94314,0.86,0.0883721,0.132739,
1360,15,0.186332,0.736918,0.878484,0.892,0.107623,0.257032,
1360,16,0.21655,0.135218,0.900538,0.984,0.0569106,0.484013,
1360,17,0.324141,0.149675,0.9377,0.884,0.0678733,0.657692,
1360,18,0.222321,0.386489,1.1482e+152,0.936,0.0470085,0.323892,
1360,19,0.902598,0.44995,-1.26983e+229,0.98,0.044898,0.42682,
1380,0,0.592845,0.844266,0.931575,0.964,0.0788382,0.544419,
1380,1,0.857946,0.847252,0.837171,0.968,0.0743802,0.382113,
1380,2,0.623564,0.384382,0.760726,0.888,0.0630631,0.638292,
1380,3,0.297535,0.056713,0.728215,0.94,0.0510638,0.588274,
1380,4,0.272656,0.477665,0.859945,0.928,0.142241,0.311938,
1380,5,0.812169,0.479977,0.818373,0.988,0.0566802,0.448219,
1380,6,0.392785,0.836079,0.705539,0.984,0.0934959,0.498376,
1380,7,0.337396,0.648172,0.863007,0.98,0.138776,0.419404,
1380,8,0.368242,0.957155,0.952298,0.98,0.0571429,0.429147,
1380,9,0.140351,0.870087,0.950819,0.876,0.0456621,0.249344,
1380,10,0.473608,0.800911,0.914406,0.948,0.0843882,0.570904,
1380,11,0.520477,0.67888,0.468629,0.984,0.117886,0.462527,
1380,12,0.720633,0.58202,0.625798,0.98,0.0816327,0.442209,
1380,13,0.537373,0.758616,0.873846,0.964,0.116183,0.545178,
1380,14,0.105908,0.4736,0.900744,0.856,0.0607477,0.132739,
1380,15,0.186332,0.736918,0.563745,0.896,0.142857,0.257032,
1380,16,0.21655,0.135218,0.780284,0.984,0.0365854,0.484013,
1380,17,0.324141,0.149675,1.22126e+152,0.88,0.05,0.657692,
1380,18,0.222321,0.386489,0.881172,0.936,0.0897436,0.323892,
1380,19,0.902598,0.44995,-9.43231e+74,0.984,0.0813008,0.42682,
1400,0,0.592845,0.844266,-9.66812e+74,0.96,0.0875,0.544419,
1400,1,0.857946,0.847252,-1.28557e+229,0.968,0.0743802,0.382113,
1400,2,0.623564,0.384382,0.944875,0.904,0.110619,0.638292,
1400,3,0.297535,0.056713,0.563953,0.936,0.017094,0.588274,
1400,4,0.272656,0.477665,0.652655,0.92,0.117391,0.311938,
1400,5,0.812169,0.479977,-1.26467e+229,0.984,0.0609756,0.448219,
1400,6,0.392785,0.836079,0.907316,0.98,0.0857143,0.498376,
1400,7,0.337396,0.648172,-1.28028e+229,0.972,0.119342,0.419404,
1400,8,0.368242,0.957155,-1.26467e+229,0.984,0.0691057,0.429147,
1400,9,0.140351,0.870087,0.854816,0.876,0.100457,0.249344,
1400,10,0.473608,0.800911,0.766496,0.956,0.0962343,0.570904,
1400,11,0.520477,0.67888,0.768488,0.984,0.134146,0.462527,
1400,12,0.720633,0.58202,0.845899,0.98,0.118367,0.442209,
1400,13,0.537373,0.758616,0.936788,0.964,0.178423,0.545178,
1400,14,0.105908,0.4736,0.938409,0.86,0.055814,0.132739,
1400,15,0.186332,0.736918,1.38887e+229,0.896,0.0758929,0.257032,
1400,16,0.21655,0.135218,0.826499,0.988,0.0404858,0.484013,
1400,17,0.324141,0.149675,0.712828,0.9,0.0577778,0.657692,
1400,18,0.222321,0.386489,0.658131,0.928,0.0646552,0.323892,
1400,19,0.902598,0.44995,0.872031,0.984,0.0203252,0.42682,
1420,0,0.592845,0.844266,0.939713,0.964,0.107884,0.544419,
1420,1,0.857946,0.847252,0.95143,0.96,0.0583333,0.382113,
1420,2,0.623564,0.384382,0.954044,0.908,0.118943,0.638292,
1420,3,0.297535,0.056713,0.927729,0.936,0.042735,0.588274,
1420,4,0.272656,0.477665,0.930295,0.912,0.0921053,0.311938,
1420,5,0.812169,0.479977,0.917799,0.984,0.0406504,0.448219,
1420,6,0.392785,0.836079,0.962311,0.98,0.0938776,0.498376,
1420,7,0.337396,0.648172,0.963389,0.98,0.0612245,0.419404,
1420,8,0.368242,0.957155,-1.09219e+152,0.984,0.0365854,0.429147,
1420,9,0.140351,0.870087,0.965072,0.872,0.0550459,0.249344,
1420,10,0.473608,0.800911,0.858995,0.952,0.168067,0.570904,
1420,11,0.520477,0.67888,0.880208,0.984,0.105691,0.462527,
1420,12,0.720633,0.58202,0.918753,0.984,0.0691057,0.442209,
1420,13,0.537373,0.758616,0.958351,0.956,0.0753138,0.545178,
1420,14,0.105908,0.4736,0.903694,0.856,0.0373832,0.132739,
1420,15,0.186332,0.736918,0.83394,0.888,0.108108,0.257032,
1420,16,0.21655,0.135218,0.890041,0.988,0.0566802,0.484013,
1420,17,0.324141,0.149675,0.947078,0.904,0.0265487,0.657692,
1420,18,0.222321,0.386489,0.835387,0.936,0.0811966,0.323892,
1420,19,0.902598,0.44995,0.82111,0.984,0.0284553,0.42682,
1440,0,0.592845,0.844266,9.62801e+74,0.964,0.0871369,0.544419,
1440,1,0.857946,0.847252,0.911647,0.956,0.0543933,0.382113,
1440,2,0.623564,0.384382,0.886907,0.9,0.0977778,0.638292,
1440,3,0.297535,0.056713,0.665114,0.94,0.0553191,0.588274,
1440,4,0.272656,0.477665,1.02558,0.92,0.104348,0.311938,
1440,5,0.812169,0.479977,-1.09219e+152,0.984,0.0569106,0.448219,
1440,6,0.392785,0.836079,0.927946,0.976,0.057377,0.498376,
1440,7,0.337396,0.648172,1.09219e+152,0.984,0.0650407,0.419404,
1440,8,0.368242,0.957155,0.926623,0.984,0.097561,0.429147,
1440,9,0.140351,0.870087,0.8528,0.88,0.0772727,0.249344,
1440,10,0.473608,0.800911,1.31825e+229,0.944,0.0974576,0.570904,
1440,11,0.520477,0.67888,9.43231e+74,0.984,0.0813008,0.462527,
1440,12,0.720633,0.58202,0.967014,0.984,0.097561,0.442209,
1440,13,0.537373,0.758616,0.947324,0.964,0.06639,0.545178,
1440,14,0.105908,0.4736,0.946444,0.848,0.0566038,0.132739,
1440,15,0.186332,0.736918,1.41413e+229,0.88,0.0954545,0.257032,
1440,16,0.21655,0.135218,0.878338,0.988,0.0121457,0.484013,
1440,17,0.324141,0.149675,0.906022,0.9,0.0444444,0.657692,
1440,18,0.222321,0.386489,1.15312e+152,0.932,0.0643777,0.323892,
1440,19,0.902598,0.44995,0.895131,0.98,0.0653061,0.42682,
1460,0,0.592845,0.844266,-4.47797e+152,0.96,0.0583333,0.544419,
1460,1,0.857946,0.847252,0.60892,0.968,0.0206612,0.382113,
1460,2,0.623564,0.384382,0.806647,0.9,0.102222,0.638292,
1460,3,0.297535,0.056713,0.830585,0.936,0.0213675,0.588274,
1460,4,0.272656,0.477665,0.948078,0.92,0.0956522,0.311938,
1460,5,0.812169,0.479977,0.899001,0.988,0.0769231,0.448219,
1460,6,0.392785,0.836079,0.919424,0.984,0.0650407,0.498376,
1460,7,0.337396,0.648172,0.831204,0.984,0.109756,0.419404,
1460,8,0.368242,0.957155,1.08777e+152,0.988,0.0647773,0.429147,
1460,9,0.140351,0.870087,0.650683,0.88,0.0545455,0.249344,
1460,10,0.473608,0.800911,1.31269e+229,0.948,0.109705,0.570904,
1460,11,0.520477,0.67888,0.734935,0.988,0.129555,0.462527,
1460,12,0.720633,0.58202,0.980956,0.98,0.0979592,0.442209,
1460,13,0.537373,0.758616,0.978465,0.964,0.116183,0.545178,
1460,14,0.105908,0.4736,0.923541,0.852,0.0469484,0.132739,
1460,15,0.186332,0.736918,0.926688,0.892,0.116592,0.257032,
1460,16,0.21655,0.135218,0.88586,0.988,0.0121457,0.484013,
1460,17,0.324141,0.149675,-1.19946e+152,0.896,0.0178571,0.657692,
1460,18,0.222321,0.386489,0.808698,0.932,0.0386266,0.323892,
1460,19,0.902598,0.44995,0.936301,0.98,0.077551,0.42682,
1480,0,0.592845,0.844266,0.937181,0.964,0.0414938,0.544419,
1480,1,0.857946,0.847252,0.88298,0.972,0.0576132,0.382113,
1480,2,0.623564,0.384382,0.761537,0.908,0.0792952,0.638292,
1480,3,0.297535,0.056713,0.829693,0.94,0.00851064,0.588274,
1480,4,0.272656,0.477665,0.77609,0.924,0.0952381,0.311938,
1480,5,0.812169,0.479977,1.08777e+152,0.988,0.0607287,0.448219,
1480,6,0.392785,0.836079,0.555139,0.984,0.0731707,0.498376,
1480,7,0.337396,0.648172,-1.26467e+229,0.984,0.0691057,0.419404,
1480,8,0.368242,0.957155,0.922415,0.988,0.101215,0.429147,
1480,9,0.140351,0.870087,0.811737,0.88,0.0909091,0.249344,
1480,10,0.473608,0.800911,1.31269e+229,0.948,0.0843882,0.570904,
1480,11,0.520477,0.67888,-1.25955e+229,0.988,0.117409,0.462527,
1480,12,0.720633,0.58202,0.670263,0.988,0.105263,0.442209,
1480,13,0.537373,0.758616,0.883834,0.96,0.1125,0.545178,
1480,14,0.105908,0.4736,0.913555,0.84,0.1,0.132739,
1480,15,0.186332,0.736918,-1.21545e+152,0.884,0.0950226,0.257032,
1480,16,0.21655,0.135218,0.869569,0.988,0.0283401,0.484013,
1480,17,0.324141,0.149675,0.827128,0.896,0.0491071,0.657692,
1480,18,0.222321,0.386489,1.1581e+152,0.928,0.0646552,0.323892,
1480,19,0.902598,0.44995,0.88911,0.984,0.0487805,0.42682,
1500,0,0.592845,0.844266,0.901141,0.968,0.053719,0.544419,
1500,1,0.857946,0.847252,1.2909e+229,0.964,0.0373444,0.382113,
1500,2,0.623564,0.384382,0.628777,0.888,0.0900901,0.638292,
1500,3,0.297535,0.056713,0.621554,0.944,0.0254237,0.588274,
1500,4,0.272656,0.477665,0.843202,0.924,0.0692641,0.311938,
1500,5,0.812169,0.479977,0.868151,0.988,0.0445344,0.448219,
1500,6,0.392785,0.836079,0.513722,0.984,0.0894309,0.498376,
1500,7,0.337396,0.648172,0.686602,0.984,0.101626,0.419404,
1500,8,0.368242,0.957155,0.940908,0.984,0.0772358,0.429147,
1500,9,0.140351,0.870087,0.932879,0.884,0.122172,0.249344,
1500,10,0.473608,0.800911,0.909952,0.944,0.0720339,0.570904,
1500,11,0.520477,0.67888,0.85631,0.988,0.117409,0.462527,
1500,12,0.720633,0.58202,0.813041,0.984,0.0934959,0.442209,
1500,13,0.537373,0.758616,0.926434,0.968,0.115702,0.545178,
1500,14,0.105908,0.4736,0.902559,0.856,0.00934579,0.132739,
1500,15,0.186332,0.736918,-1.04993e+75,0.884,0.131222,0.257032,
1500,16,0.21655,0.135218,0.936138,0.988,0.048583,0.484013,
1500,17,0.324141,0.149675,-1.03563e+75,0.896,0.0803571,0.657692,
1500,18,0.222321,0.386489,0.793063,0.936,0.0641026,0.323892,
1500,19,0.902598,0.44995,1.08777e+152,0.988,0.0566802,0.42682,
1520,0,0.592845,0.844266,0.931551,0.968,0.0743802,0.544419,
1520,1,0.857946,0.847252,9.62801e+74,0.964,0.0995851,0.382113,
1520,2,0.623564,0.384382,0.854501,0.888,0.0945946,0.638292,
1520,3,0.297535,0.056713,1.31825e+229,0.944,0.00423729,0.588274,
1520,4,0.272656,0.477665,0.943585,0.924,0.0606061,0.311938,
1520,5,0.812169,0.479977,0.745123,0.988,0.048583,0.448219,
1520,6,0.392785,0.836079,0.968037,0.984,0.0528455,0.498376,
1520,7,0.337396,0.648172,0.933608,0.98,0.122449,0.419404,
1520,8,0.368242,0.957155,0.930481,0.984,0.0569106,0.429147,
1520,9,0.140351,0.870087,0.931308,0.892,0.0538117,0.249344,
1520,10,0.473608,0.800911,0.667554,0.948,0.109705,0.570904,
1520,11,0.520477,0.67888,0.744222,0.988,0.117409,0.462527,
1520,12,0.720633,0.58202,-1.26467e+229,0.984,0.0650407,0.442209,
1520,13,0.537373,0.758616,0.909101,0.964,0.116183,0.545178,
1520,14,0.105908,0.4736,0.895318,0.848,0.0660377,0.132739,
1520,15,0.186332,0.736918,0.83733,0.88,0.0727273,0.257032,
1520,16,0.21655,0.135218,0.831032,0.988,0.0526316,0.484013,
1520,17,0.324141,0.149675,0.925667,0.892,0,0.657692,
1520,18,0.222321,0.386489,1.14331e+152,0.94,0.0765957,0.323892,
1520,19,0.902598,0.44995,0.53849,0.988,0.0161943,0.42682,
1540,0,0.592845,0.844266,0.804573,0.968,0.0371901,0.544419,
1540,1,0.857946,0.847252,0.966405,0.968,0.0247934,0.382113,
1540,2,0.623564,0.384382,0.928501,0.9,0.0444444,0.638292,
1540,3,0.297535,0.056713,0.941166,0.948,0.021097,0.588274,
1540,4,0.272656,0.477665,0.915182,0.916,0.0960699,0.311938,
1540,5,0.812169,0.479977,0.759294,0.992,0.0806452,0.448219,
1540,6,0.392785,0.836079,0.838625,0.98,0.0693878,0.498376,
1540,7,0.337396,0.648172,0.885066,0.98,0.118367,0.419404,
1540,8,0.368242,0.957155,-1.08777e+152,0.988,0.0526316,0.429147,
1540,9,0.140351,0.870087,0.904673,0.884,0.0723982,0.249344,
1540,10,0.473608,0.800911,0.902045,0.948,0.118143,0.570904,
1540,11,0.520477,0.67888,0.884305,0.988,0.129555,0.462527,
1540,12,0.720633,0.58202,0.937289,0.988,0.0769231,0.442209,
1540,13,0.537373,0.758616,1.11949e+152,0.96,0.108333,0.545178,
1540,14,0.105908,0.4736,0.913786,0.84,0.0380952,0.132739,
1540,15,0.186332,0.736918,0.86306,0.872,0.12844,0.257032,
1540,16,0.21655,0.135218,0.697047,0.988,0.0121457,0.484013,
1540,17,0.324141,0.149675,0.485614,0.896,0.0580357,0.657692,
1540,18,0.222321,0.386489,0.833004,0.936,0.0811966,0.323892,
1540,19,0.902598,0.44995,0.955014,0.984,0.0365854,0.42682,
1560,0,0.592845,0.844266,0.942893,0.968,0.0909091,0.544419,
1560,1,0.857946,0.847252,0.945928,0.968,0.0661157,0.382113,
1560,2,0.623564,0.384382,0.939445,0.9,0.0622222,0.638292,
1560,3,0.297535,0.056713,0.855712,0.94,0.00851064,0.588274,
1560,4,0.272656,0.477665,1.35855e+229,0.916,0.122271,0.311938,
