generation,population,x,y,w_mean,prop_of_k,effective_migration,ef0,
1160,19,0.902598,0.44995,0.581844,0.964,0.0124481,0.42682,
1180,0,0.592845,0.844266,0.467205,0.94,0.0425532,0.544419,
1180,1,0.857946,0.847252,0.530906,0.948,0,0.382113,
1180,2,0.623564,0.384382,-1.42059e+229,0.876,0.0136986,0.638292,
1180,3,0.297535,0.056713,0.51489,0.92,0.0304348,0.588274,
1180,4,0.272656,0.477665,1.19413e+152,0.9,0.0177778,0.311938,
1180,5,0.812169,0.479977,0.446419,0.98,0.0122449,0.448219,
1180,6,0.392785,0.836079,1.13847e+152,0.944,0.0974576,0.498376,
1180,7,0.337396,0.648172,0.669024,0.944,0.0508475,0.419404,
1180,8,0.368242,0.957155,-1.00015e+75,0.928,0.0474138,0.429147,
1180,9,0.140351,0.870087,0.673497,0.88,0.0318182,0.249344,
1180,10,0.473608,0.800911,0.658076,0.944,0.0550847,0.570904,
1180,11,0.520477,0.67888,0.533496,0.964,0.0414938,0.462527,
1180,12,0.720633,0.58202,-1.29628e+229,0.96,0.05,0.442209,
1180,13,0.537373,0.758616,0.564335,0.94,0.0638298,0.545178,
1180,14,0.105908,0.4736,-1.01325e+75,0.916,0.0174672,0.132739,
1180,15,0.186332,0.736918,0.406996,0.872,0.0321101,0.257032,
1180,16,0.21655,0.135218,0.501847,0.964,0.0290456,0.484013,
1180,17,0.324141,0.149675,0.521049,0.884,0.0226244,0.657692,
1180,18,0.222321,0.386489,0.555266,0.916,0.0305677,0.323892,
1180,19,0.902598,0.44995,0.642637,0.968,0.0206612,0.42682,
1200,0,0.592845,0.844266,0.635668,0.936,0.0854701,0.544419,
1200,1,0.857946,0.847252,0.414789,0.944,0,0.382113,
1200,2,0.623564,0.384382,0.450442,0.884,0,0.638292,
1200,3,0.297535,0.056713,0.681523,0.924,0.012987,0.588274,
1200,4,0.272656,0.477665,0.580084,0.912,0.0175439,0.311938,
1200,5,0.812169,0.479977,0.566814,0.98,0.0122449,0.448219,
1200,6,0.392785,0.836079,0.689521,0.952,0.0714286,0.498376,
1200,7,0.337396,0.648172,0.81418,0.948,0.07173,0.419404,
1200,8,0.368242,0.957155,0.589197,0.924,0.025974,0.429147,
1200,9,0.140351,0.870087,0.503159,0.868,0.0460829,0.249344,
1200,10,0.473608,0.800911,0.512052,0.932,0.0686695,0.570904,
1200,11,0.520477,0.67888,0.677786,0.956,0.041841,0.462527,
1200,12,0.720633,0.58202,0.743726,0.956,0.0502092,0.442209,
1200,13,0.537373,0.758616,0.55729,0.944,0.0423729,0.545178,
1200,14,0.105908,0.4736,0.677167,0.928,0.0301724,0.132739,
1200,15,0.186332,0.736918,0.529495,0.876,0.0365297,0.257032,
1200,16,0.21655,0.135218,0.508797,0.964,0.0248963,0.484013,
1200,17,0.324141,0.149675,0.57828,0.876,0.0319635,0.657692,
1200,18,0.222321,0.386489,-1.02218e+75,0.908,0.0132159,0.323892,
1200,19,0.902598,0.44995,-3.88343e+75,0.956,0.0083682,0.42682,
1220,0,0.592845,0.844266,0.670743,0.936,0.0470085,0.544419,
1220,1,0.857946,0.847252,0.447148,0.948,0,0.382113,
1220,2,0.623564,0.384382,0.397953,0.888,0.018018,0.638292,
1220,3,0.297535,0.056713,0.416817,0.932,0.0128755,0.588274,
1220,4,0.272656,0.477665,-1.16817e+152,0.92,0.0304348,0.311938,
1220,5,0.812169,0.479977,0.542851,0.976,0.0245902,0.448219,
1220,6,0.392785,0.836079,0.564797,0.94,0.0510638,0.498376,
1220,7,0.337396,0.648172,0.562978,0.952,0.0420168,0.419404,
1220,8,0.368242,0.957155,0.5473,0.936,0.0299145,0.429147,
1220,9,0.140351,0.870087,0.582447,0.876,0.0365297,0.249344,
1220,10,0.473608,0.800911,0.622666,0.928,0.0862069,0.570904,
1220,11,0.520477,0.67888,3.85671e+229,0.968,0.0619835,0.462527,
1220,12,0.720633,0.58202,0.567272,0.964,0.0290456,0.442209,
1220,13,0.537373,0.758616,0.560383,0.948,0.0548523,0.545178,
1220,14,0.105908,0.4736,0.583948,0.928,0.00862069,0.132739,
1220,15,0.186332,0.736918,0.50054,0.872,0.0321101,0.257032,
1220,16,0.21655,0.135218,0.545392,0.956,0.041841,0.484013,
1220,17,0.324141,0.149675,0.514547,0.888,0.00900901,0.657692,
1220,18,0.222321,0.386489,0.478817,0.916,0.0480349,0.323892,
1220,19,0.902598,0.44995,0.627055,0.968,0.0247934,0.42682,
1240,0,0.592845,0.844266,0.870615,0.944,0.0466102,0.544419,
1240,1,0.857946,0.847252,0.579744,0.948,0.0126582,0.382113,
1240,2,0.623564,0.384382,0.663846,0.892,0.0403587,0.638292,
1240,3,0.297535,0.056713,0.521322,0.936,0.025641,0.588274,
1240,4,0.272656,0.477665,1.16817e+152,0.92,0.026087,0.311938,
1240,5,0.812169,0.479977,0.638876,0.976,0.0204918,0.448219,
1240,6,0.392785,0.836079,0.450813,0.944,0.0720339,0.498376,
1240,7,0.337396,0.648172,0.478132,0.948,0.0548523,0.419404,
1240,8,0.368242,0.957155,0.58771,0.932,0.0214592,0.429147,
1240,9,0.140351,0.870087,0.444636,0.86,0.0232558,0.249344,
1240,10,0.473608,0.800911,-9.95859e+74,0.932,0.0729614,0.570904,
1240,11,0.520477,0.67888,0.721404,0.948,0.0548523,0.462527,
1240,12,0.720633,0.58202,0.54998,0.968,0.0371901,0.442209,
1240,13,0.537373,0.758616,0.607987,0.948,0.0506329,0.545178,
1240,14,0.105908,0.4736,0.589005,0.92,0.00869565,0.132739,
1240,15,0.186332,0.736918,-3.17856e+75,0.876,0.0410959,0.257032,
1240,16,0.21655,0.135218,-1.12418e+152,0.956,0.0334728,0.484013,
1240,17,0.324141,0.149675,0.67233,0.888,0.0405405,0.657692,
1240,18,0.222321,0.386489,0.505941,0.908,0.0220264,0.323892,
1240,19,0.902598,0.44995,0.562708,0.964,0.0290456,0.42682,
1260,0,0.592845,0.844266,0.766472,0.936,0.102564,0.544419,
1260,1,0.857946,0.847252,0.467382,0.96,0,0.382113,
1260,2,0.623564,0.384382,0.458703,0.912,0.0614035,0.638292,
1260,3,0.297535,0.056713,0.445973,0.932,0.0300429,0.588274,
1260,4,0.272656,0.477665,0.422463,0.916,0.0305677,0.311938,
1260,5,0.812169,0.479977,0.410876,0.976,0.0286885,0.448219,
1260,6,0.392785,0.836079,0.49734,0.94,0.102128,0.498376,
1260,7,0.337396,0.648172,0.594122,0.948,0.0590717,0.419404,
1260,8,0.368242,0.957155,0.622736,0.94,0.0425532,0.429147,
1260,9,0.140351,0.870087,0.664036,0.864,0.0324074,0.249344,
1260,10,0.473608,0.800911,0.566539,0.92,0.073913,0.570904,
1260,11,0.520477,0.67888,0.576696,0.948,0.0506329,0.462527,
1260,12,0.720633,0.58202,0.521916,0.968,0.053719,0.442209,
1260,13,0.537373,0.758616,0.567861,0.936,0.0897436,0.545178,
1260,14,0.105908,0.4736,-1.1482e+152,0.936,0.0299145,0.132739,
1260,15,0.186332,0.736918,0.521884,0.892,0.0224215,0.257032,
1260,16,0.21655,0.135218,1.72937,0.956,0.0376569,0.484013,
1260,17,0.324141,0.149675,1.77967,0.88,0.0136364,0.657692,
1260,18,0.222321,0.386489,1.91742,0.908,0.0484581,0.323892,
1260,19,0.902598,0.44995,1.8765,0.972,0,0.42682,
1280,0,0.592845,0.844266,0.807147,0.936,0.0940171,0.544419,
1280,1,0.857946,0.847252,0.409044,0.948,0.00421941,0.382113,
1280,2,0.623564,0.384382,0.396916,0.916,0.0218341,0.638292,
1280,3,0.297535,0.056713,0.480795,0.932,0.0171674,0.588274,
1280,4,0.272656,0.477665,0.535701,0.904,0,0.311938,
1280,5,0.812169,0.479977,0.709661,0.972,0.0329218,0.448219,
1280,6,0.392785,0.836079,0.565633,0.94,0.0638298,0.498376,
1280,7,0.337396,0.648172,0.53271,0.952,0.0756303,0.419404,
1280,8,0.368242,0.957155,0.425543,0.936,0.0641026,0.429147,
1280,9,0.140351,0.870087,0.603029,0.864,0,0.249344,
1280,10,0.473608,0.800911,0.617402,0.912,0.0526316,0.570904,
1280,11,0.520477,0.67888,0.425887,0.956,0.0292887,0.462527,
1280,12,0.720633,0.58202,0.554327,0.96,0.0291667,0.442209,
1280,13,0.537373,0.758616,0.69378,0.944,0.0466102,0.545178,
1280,14,0.105908,0.4736,0.520596,0.932,0.0128755,0.132739,
1280,15,0.186332,0.736918,0.535968,0.868,0.0829493,0.257032,
1280,16,0.21655,0.135218,0.57311,0.956,0.0292887,0.484013,
1280,17,0.324141,0.149675,-5.60555e+229,0.888,0.00900901,0.657692,
1280,18,0.222321,0.386489,0.438198,0.892,0.058296,0.323892,
1280,19,0.902598,0.44995,0.637461,0.96,0.0291667,0.42682,
1300,0,0.592845,0.844266,0.734511,0.936,0.0897436,0.544419,
1300,1,0.857946,0.847252,0.552709,0.944,0,0.382113,
1300,2,0.623564,0.384382,0.672744,0.908,0.0264317,0.638292,
1300,3,0.297535,0.056713,0.586697,0.928,0.0258621,0.588274,
1300,4,0.272656,0.477665,0.514522,0.92,0.00869565,0.311938,
1300,5,0.812169,0.479977,0.399036,0.968,0.00413223,0.448219,
1300,6,0.392785,0.836079,0.453817,0.948,0.0801688,0.498376,
1300,7,0.337396,0.648172,0.586707,0.944,0.0423729,0.419404,
1300,8,0.368242,0.957155,0.676999,0.928,0.0301724,0.429147,
1300,9,0.140351,0.870087,-1.22127e+152,0.88,0.0272727,0.249344,
1300,10,0.473608,0.800911,0.437333,0.908,0.0528634,0.570904,
1300,11,0.520477,0.67888,-1.11485e+152,0.964,0.033195,0.462527,
1300,12,0.720633,0.58202,0.772291,0.964,0.0165975,0.442209,
1300,13,0.537373,0.758616,0.568963,0.948,0.0421941,0.545178,
1300,14,0.105908,0.4736,0.522363,0.932,0.0128755,0.132739,
1300,15,0.186332,0.736918,0.526485,0.864,0.037037,0.257032,
1300,16,0.21655,0.135218,-9.66813e+74,0.96,0.0166667,0.484013,
1300,17,0.324141,0.149675,0.593761,0.896,0.0535714,0.657692,
1300,18,0.222321,0.386489,0.560882,0.892,0.0269058,0.323892,
1300,19,0.902598,0.44995,0.445568,0.964,0.0124481,0.42682,
1320,0,0.592845,0.844266,0.615808,0.94,0.0255319,0.544419,
1320,1,0.857946,0.847252,0.453429,0.944,0.00847458,0.382113,
1320,2,0.623564,0.384382,-1.04993e+75,0.884,0.040724,0.638292,
1320,3,0.297535,0.056713,0.758704,0.92,0.0173913,0.588274,
1320,4,0.272656,0.477665,0.552593,0.912,0.0526316,0.311938,
1320,5,0.812169,0.479977,0.616241,0.968,0.053719,0.448219,
1320,6,0.392785,0.836079,0.518115,0.948,0.0632911,0.498376,
1320,7,0.337396,0.648172,-5.27302e+229,0.944,0.029661,0.419404,
1320,8,0.368242,0.957155,0.393673,0.94,0.0297872,0.429147,
1320,9,0.140351,0.870087,0.479599,0.876,0.0136986,0.249344,
1320,10,0.473608,0.800911,1.34679e+229,0.924,0.034632,0.570904,
1320,11,0.520477,0.67888,0.531473,0.968,0.0413223,0.462527,
1320,12,0.720633,0.58202,0.513523,0.968,0.00826446,0.442209,
1320,13,0.537373,0.758616,0.726279,0.948,0.0759494,0.545178,
1320,14,0.105908,0.4736,1.34098e+229,0.928,0.012931,0.132739,
1320,15,0.186332,0.736918,1.3951e+229,0.892,0.0358744,0.257032,
1320,16,0.21655,0.135218,9.74937e+74,0.952,0.0504202,0.484013,
1320,17,0.324141,0.149675,0.648181,0.892,0.0269058,0.657692,
1320,18,0.222321,0.386489,0.655485,0.892,0.0358744,0.323892,
1320,19,0.902598,0.44995,0.634447,0.964,0.0248963,0.42682,
1340,0,0.592845,0.844266,0.686823,0.944,0.0338983,0.544419,
1340,1,0.857946,0.847252,0.786497,0.944,0.00847458,0.382113,
1340,2,0.623564,0.384382,0.727605,0.868,0.0599078,0.638292,
1340,3,0.297535,0.056713,0.793722,0.92,0.0173913,0.588274,
1340,4,0.272656,0.477665,0.529105,0.9,0.00444444,0.311938,
1340,5,0.812169,0.479977,9.54877e+74,0.972,0.0288066,0.448219,
1340,6,0.392785,0.836079,0.595835,0.96,0.0708333,0.498376,
1340,7,0.337396,0.648172,0.567183,0.944,0.029661,0.419404,
1340,8,0.368242,0.957155,0.499921,0.936,0.017094,0.429147,
1340,9,0.140351,0.870087,0.65977,0.88,0.0272727,0.249344,
1340,10,0.473608,0.800911,0.472679,0.936,0.0726496,0.570904,
1340,11,0.520477,0.67888,-5.14228e+229,0.968,0.0495868,0.462527,
1340,12,0.720633,0.58202,0.600959,0.972,0.037037,0.442209,
1340,13,0.537373,0.758616,0.619089,0.94,0.0340426,0.545178,
1340,14,0.105908,0.4736,0.471813,0.928,0,0.132739,
1340,15,0.186332,0.736918,0.584331,0.876,0.0365297,0.257032,
1340,16,0.21655,0.135218,0.608716,0.956,0.041841,0.484013,
1340,17,0.324141,0.149675,0.437651,0.9,0.04,0.657692,
1340,18,0.222321,0.386489,0.485083,0.908,0.0264317,0.323892,
1340,19,0.902598,0.44995,0.472576,0.968,0.00413223,0.42682,
1360,0,0.592845,0.844266,-1.13366e+152,0.948,0.0970464,0.544419,
1360,1,0.857946,0.847252,0.540566,0.964,0,0.382113,
1360,2,0.623564,0.384382,0.523169,0.884,0.0180995,0.638292,
1360,3,0.297535,0.056713,0.770054,0.928,0.0215517,0.588274,
1360,4,0.272656,0.477665,0.490443,0.896,0.0357143,0.311938,
1360,5,0.812169,0.479977,0.480094,0.972,0.0288066,0.448219,
1360,6,0.392785,0.836079,0.473976,0.952,0.0504202,0.498376,
1360,7,0.337396,0.648172,0.606589,0.944,0.0254237,0.419404,
1360,8,0.368242,0.957155,0.542773,0.94,0.0595745,0.429147,
1360,9,0.140351,0.870087,0.637655,0.888,0.036036,0.249344,
1360,10,0.473608,0.800911,0.423403,0.936,0.0683761,0.570904,
1360,11,0.520477,0.67888,1.36359,0.956,0.0292887,0.462527,
1360,12,0.720633,0.58202,1.27998e+229,0.972,0.0411523,0.442209,
1360,13,0.537373,0.758616,0.675822,0.948,0.0590717,0.545178,
1360,14,0.105908,0.4736,0.587495,0.928,0,0.132739,
1360,15,0.186332,0.736918,0.513958,0.884,0.0723982,0.257032,
1360,16,0.21655,0.135218,0.531459,0.956,0.0376569,0.484013,
1360,17,0.324141,0.149675,0.66663,0.9,0.0133333,0.657692,
1360,18,0.222321,0.386489,0.602684,0.912,0.0394737,0.323892,
1360,19,0.902598,0.44995,0.538007,0.968,0.0123967,0.42682,
1380,0,0.592845,0.844266,0.526505,0.944,0.0423729,0.544419,
1380,1,0.857946,0.847252,0.59827,0.968,0,0.382113,
1380,2,0.623564,0.384382,0.446326,0.888,0.0540541,0.638292,
1380,3,0.297535,0.056713,0.533525,0.928,0,0.588274,
1380,4,0.272656,0.477665,0.576885,0.888,0.018018,0.311938,
1380,5,0.812169,0.479977,0.640264,0.976,0.00819672,0.448219,
1380,6,0.392785,0.836079,0.434813,0.964,0.0290456,0.498376,
1380,7,0.337396,0.648172,0.546868,0.952,0.0630252,0.419404,
1380,8,0.368242,0.957155,0.492874,0.944,0.0169492,0.429147,
1380,9,0.140351,0.870087,0.507585,0.896,0.0535714,0.249344,
1380,10,0.473608,0.800911,0.565916,0.936,0.0555556,0.570904,
1380,11,0.520477,0.67888,0.526285,0.96,0.0583333,0.462527,
1380,12,0.720633,0.58202,0.450466,0.968,0.0702479,0.442209,
1380,13,0.537373,0.758616,0.52622,0.944,0.0381356,0.545178,
1380,14,0.105908,0.4736,0.417684,0.928,0.0258621,0.132739,
1380,15,0.186332,0.736918,0.560886,0.888,0.0405405,0.257032,
1380,16,0.21655,0.135218,0.524315,0.956,0.0251046,0.484013,
1380,17,0.324141,0.149675,0.555661,0.9,0.0311111,0.657692,
1380,18,0.222321,0.386489,0.554804,0.916,0.0393013,0.323892,
1380,19,0.902598,0.44995,9.50738e+74,0.976,0.0368852,0.42682,
1400,0,0.592845,0.844266,0.531607,0.936,0.0299145,0.544419,
1400,1,0.857946,0.847252,0.459641,0.96,0,0.382113,
1400,2,0.623564,0.384382,0.399413,0.888,0.0315315,0.638292,
1400,3,0.297535,0.056713,0.806476,0.928,0,0.588274,
1400,4,0.272656,0.477665,0.30687,0.896,0.0446429,0.311938,
1400,5,0.812169,0.479977,0.302278,0.98,0,0.448219,
1400,6,0.392785,0.836079,0.587034,0.964,0.0622407,0.498376,
1400,7,0.337396,0.648172,1.30718e+229,0.952,0.0630252,0.419404,
1400,8,0.368242,0.957155,0.497421,0.948,0.0337553,0.429147,
1400,9,0.140351,0.870087,0.922579,0.896,0,0.249344,
1400,10,0.473608,0.800911,0.575156,0.936,0.042735,0.570904,
1400,11,0.520477,0.67888,1.28028e+229,0.972,0.0617284,0.462527,
1400,12,0.720633,0.58202,0.554035,0.976,0.0614754,0.442209,
1400,13,0.537373,0.758616,0.496099,0.94,0.0212766,0.545178,
1400,14,0.105908,0.4736,0.545529,0.928,0,0.132739,
1400,15,0.186332,0.736918,0.544685,0.884,0.0361991,0.257032,
1400,16,0.21655,0.135218,-1.11949e+152,0.96,0.00833333,0.484013,
1400,17,0.324141,0.149675,0.374441,0.892,0.00896861,0.657692,
1400,18,0.222321,0.386489,1.02218e+75,0.908,0.030837,0.323892,
1400,19,0.902598,0.44995,0.49259,0.976,0.0286885,0.42682,
1420,0,0.592845,0.844266,0.894438,0.936,0.0512821,0.544419,
1420,1,0.857946,0.847252,0.909832,0.96,0.0125,0.382113,
1420,2,0.623564,0.384382,0.4234,0.9,0.0222222,0.638292,
1420,3,0.297535,0.056713,-2.68197e+229,0.928,0.00431034,0.588274,
1420,4,0.272656,0.477665,0.50838,0.896,0.0133929,0.311938,
1420,5,0.812169,0.479977,-1.10114e+152,0.976,0.0286885,0.448219,
1420,6,0.392785,0.836079,0.682731,0.964,0.0912863,0.498376,
1420,7,0.337396,0.648172,0.542844,0.948,0.0801688,0.419404,
1420,8,0.368242,0.957155,0.536366,0.948,0.0548523,0.429147,
1420,9,0.140351,0.870087,0.60797,0.896,0.03125,0.249344,
1420,10,0.473608,0.800911,0.513353,0.932,0.055794,0.570904,
1420,11,0.520477,0.67888,0.542348,0.964,0.0248963,0.462527,
1420,12,0.720633,0.58202,0.461085,0.976,0.0532787,0.442209,
1420,13,0.537373,0.758616,0.577079,0.94,0.0340426,0.545178,
1420,14,0.105908,0.4736,0.583664,0.928,0.012931,0.132739,
1420,15,0.186332,0.736918,0.467151,0.888,0.0225225,0.257032,
1420,16,0.21655,0.135218,0.585911,0.96,0,0.484013,
1420,17,0.324141,0.149675,-1.58168e+218,0.88,0.0181818,0.657692,
1420,18,0.222321,0.386489,0.482438,0.908,0.0176211,0.323892,
1420,19,0.902598,0.44995,0.420776,0.976,0,0.42682,
1440,0,0.592845,0.844266,1.32386e+229,0.94,0.0553191,0.544419,
1440,1,0.857946,0.847252,0.480691,0.96,0.0125,0.382113,
1440,2,0.623564,0.384382,0.534491,0.908,0,0.638292,
1440,3,0.297535,0.056713,-2.318e+140,0.916,0.0262009,0.588274,
1440,4,0.272656,0.477665,0.627088,0.92,0.00869565,0.311938,
1440,5,0.812169,0.479977,0.542267,0.976,0.0245902,0.448219,
1440,6,0.392785,0.836079,1.29628e+229,0.96,0.05,0.498376,
1440,7,0.337396,0.648172,0.66676,0.944,0.0466102,0.419404,
1440,8,0.368242,0.957155,0.526039,0.948,0.0506329,0.429147,
1440,9,0.140351,0.870087,0.44904,0.9,0.0266667,0.249344,
1440,10,0.473608,0.800911,-2.30625e+152,0.932,0.0729614,0.570904,
1440,11,0.520477,0.67888,0.695007,0.964,0.0248963,0.462527,
1440,12,0.720633,0.58202,-9.50964e+74,0.976,0.0409836,0.442209,
1440,13,0.537373,0.758616,0.435069,0.948,0.0632911,0.545178,
1440,14,0.105908,0.4736,1.15313e+152,0.932,0.0128755,0.132739,
1440,15,0.186332,0.736918,0.653529,0.896,0.0535714,0.257032,
1440,16,0.21655,0.135218,0.552227,0.964,0.0124481,0.484013,
1440,17,0.324141,0.149675,0.542785,0.876,0.0228311,0.657692,
1440,18,0.222321,0.386489,0.555553,0.916,0.0349345,0.323892,
1440,19,0.902598,0.44995,0.750178,0.976,0.045082,0.42682,
1460,0,0.592845,0.844266,9.79051e+74,0.948,0.0759494,0.544419,
1460,1,0.857946,0.847252,0.669456,0.956,0.0125523,0.382113,
1460,2,0.623564,0.384382,0.833932,0.908,0.0264317,0.638292,
1460,3,0.297535,0.056713,0.550646,0.92,0.0130435,0.588274,
1460,4,0.272656,0.477665,0.672662,0.908,0.0132159,0.311938,
1460,5,0.812169,0.479977,0.645751,0.976,0.0368852,0.448219,
1460,6,0.392785,0.836079,0.532763,0.96,0.075,0.498376,
1460,7,0.337396,0.648172,0.524878,0.944,0.0720339,0.419404,
1460,8,0.368242,0.957155,0.548278,0.952,0.0294118,0.429147,
1460,9,0.140351,0.870087,0.485024,0.888,0.036036,0.249344,
1460,10,0.473608,0.800911,0.534046,0.932,0.0472103,0.570904,
1460,11,0.520477,0.67888,0.560101,0.964,0.0580913,0.462527,
1460,12,0.720633,0.58202,0.422213,0.968,0.0247934,0.442209,
1460,13,0.537373,0.758616,0.467252,0.94,0.0297872,0.545178,
1460,14,0.105908,0.4736,0.478512,0.924,0.00865801,0.132739,
1460,15,0.186332,0.736918,0.421584,0.904,0.0530973,0.257032,
1460,16,0.21655,0.135218,0.999377,0.96,0.0125,0.484013,
1460,17,0.324141,0.149675,-1.06438e+75,0.872,0.0229358,0.657692,
1460,18,0.222321,0.386489,-1.37659e+229,0.904,0.0707965,0.323892,
1460,19,0.902598,0.44995,0.508148,0.972,0.0246914,0.42682,
1480,0,0.592845,0.844266,0.597775,0.936,0.0726496,0.544419,
1480,1,0.857946,0.847252,0.498479,0.952,0.00840336,0.382113,
1480,2,0.623564,0.384382,0.553131,0.912,0.0219298,0.638292,
1480,3,0.297535,0.056713,-2.0354e+75,0.912,0,0.588274,
1480,4,0.272656,0.477665,0.62815,0.912,0.0263158,0.311938,
1480,5,0.812169,0.479977,0.525814,0.976,0.0327869,0.448219,
1480,6,0.392785,0.836079,0.511251,0.956,0.0376569,0.498376,
1480,7,0.337396,0.648172,0.506499,0.948,0.07173,0.419404,
1480,8,0.368242,0.957155,-1.93363e+75,0.96,0.0666667,0.429147,
1480,9,0.140351,0.870087,0.571321,0.9,0.0177778,0.249344,
1480,10,0.473608,0.800911,0.593282,0.944,0.059322,0.570904,
1480,11,0.520477,0.67888,0.481113,0.968,0.0371901,0.462527,
1480,12,0.720633,0.58202,0.558496,0.972,0.0699588,0.442209,
1480,13,0.537373,0.758616,0.52386,0.944,0.0338983,0.545178,
1480,14,0.105908,0.4736,0.527324,0.928,0.0431034,0.132739,
1480,15,0.186332,0.736918,0.478851,0.896,0.0669643,0.257032,
1480,16,0.21655,0.135218,0.600674,0.96,0.0375,0.484013,
1480,17,0.324141,0.149675,0.458621,0.872,0.0275229,0.657692,
1480,18,0.222321,0.386489,0.514674,0.9,0.0355556,0.323892,
1480,19,0.902598,0.44995,0.499421,0.968,0.0165289,0.42682,
1500,0,0.592845,0.844266,0.907711,0.932,0.0429185,0.544419,
1500,1,0.857946,0.847252,0.851966,0.952,0.00420168,0.382113,
1500,2,0.623564,0.384382,0.862521,0.908,0.0220264,0.638292,
1500,3,0.297535,0.056713,1.02019,0.916,0.0262009,0.588274,
1500,4,0.272656,0.477665,0.610609,0.912,0.0350877,0.311938,
1500,5,0.812169,0.479977,0.472061,0.976,0.0163934,0.448219,
1500,6,0.392785,0.836079,0.559849,0.952,0.105042,0.498376,
1500,7,0.337396,0.648172,0.552017,0.96,0.0708333,0.419404,
1500,8,0.368242,0.957155,0.628087,0.964,0.0373444,0.429147,
1500,9,0.140351,0.870087,0.646496,0.9,0.0311111,0.249344,
1500,10,0.473608,0.800911,0.57144,0.932,0.0600858,0.570904,
1500,11,0.520477,0.67888,0.544636,0.964,0.033195,0.462527,
1500,12,0.720633,0.58202,0.534658,0.972,0.0288066,0.442209,
1500,13,0.537373,0.758616,2.2964e+152,0.936,0.0598291,0.545178,
1500,14,0.105908,0.4736,0.645228,0.924,0.012987,0.132739,
1500,15,0.186332,0.736918,1.54112,0.892,0.044843,0.257032,
1500,16,0.21655,0.135218,0.535342,0.964,0.0290456,0.484013,
1500,17,0.324141,0.149675,0.654247,0.88,0.0272727,0.657692,
1500,18,0.222321,0.386489,0.689321,0.912,0.0526316,0.323892,
1500,19,0.902598,0.44995,0.572552,0.972,0.0164609,0.42682,
1520,0,0.592845,0.844266,-1.31826e+229,0.944,0.0677966,0.544419,
1520,1,0.857946,0.847252,0.51745,0.948,0.00843882,0.382113,
1520,2,0.623564,0.384382,0.642068,0.912,0.0131579,0.638292,
1520,3,0.297535,0.056713,0.606562,0.912,0.00877193,0.588274,
1520,4,0.272656,0.477665,0.506567,0.92,0.0304348,0.311938,
1520,5,0.812169,0.479977,1.40831e+230,0.972,0.0411523,0.448219,
1520,6,0.392785,0.836079,-1.29628e+229,0.96,0.0958333,0.498376,
1520,7,0.337396,0.648172,-1.29628e+229,0.96,0.0541667,0.419404,
1520,8,0.368242,0.957155,0.562657,0.956,0.0543933,0.429147,
1520,9,0.140351,0.870087,0.465869,0.892,0.0313901,0.249344,
1520,10,0.473608,0.800911,0.564865,0.936,0.0598291,0.570904,
1520,11,0.520477,0.67888,0.544285,0.964,0.0539419,0.462527,
1520,12,0.720633,0.58202,0.500662,0.976,0.0491803,0.442209,
1520,13,0.537373,0.758616,0.558814,0.944,0.0932203,0.545178,
1520,14,0.105908,0.4736,0.555116,0.916,0.0393013,0.132739,
1520,15,0.186332,0.736918,0.62405,0.88,0.0227273,0.257032,
1520,16,0.21655,0.135218,0.726601,0.956,0.0251046,0.484013,
1520,17,0.324141,0.149675,1.04993e+75,0.884,0,0.657692,
1520,18,0.222321,0.386489,0.481135,0.896,0.0223214,0.323892,
1520,19,0.902598,0.44995,0.595821,0.968,0.0123967,0.42682,
1540,0,0.592845,0.844266,0.871335,0.94,0.0595745,0.544419,
1540,1,0.857946,0.847252,0.768829,0.956,0.0209205,0.382113,
1540,2,0.623564,0.384382,0.794353,0.916,0.00436681,0.638292,
1540,3,0.297535,0.056713,0.636622,0.912,0.0131579,0.588274,
1540,4,0.272656,0.477665,0.620855,0.92,0.026087,0.311938,
1540,5,0.812169,0.479977,0.547836,0.972,0.0246914,0.448219,
1540,6,0.392785,0.836079,0.575193,0.968,0.053719,0.498376,
1540,7,0.337396,0.648172,0.555685,0.952,0.0504202,0.419404,
1540,8,0.368242,0.957155,0.625261,0.94,0.0595745,0.429147,
1540,9,0.140351,0.870087,0.643601,0.884,0.0452489,0.249344,
1540,10,0.473608,0.800911,1.14331e+152,0.94,0.0297872,0.570904,
1540,11,0.520477,0.67888,0.537407,0.964,0.0290456,0.462527,
1540,12,0.720633,0.58202,-9.54877e+74,0.972,0.0329218,0.442209,
1540,13,0.537373,0.758616,1.13847e+152,0.944,0.0720339,0.545178,
1540,14,0.105908,0.4736,0.496808,0.924,0.038961,0.132739,
1540,15,0.186332,0.736918,0.498825,0.88,0.0272727,0.257032,
1540,16,0.21655,0.135218,0.515193,0.952,0.0294118,0.484013,
1540,17,0.324141,0.149675,0.507868,0.872,0.0550459,0.657692,
1540,18,0.222321,0.386489,0.461715,0.908,0.0396476,0.323892,
1540,19,0.902598,0.44995,0.429441,0.972,0.0329218,0.42682,
1560,0,0.592845,0.844266,0.650351,0.94,0.0893617,0.544419,
1560,1,0.857946,0.847252,0.476249,0.964,0.0124481,0.382113,
1560,2,0.623564,0.384382,0.468612,0.916,0.00873362,0.638292,
1560,3,0.297535,0.056713,0.432562,0.912,0.0219298,0.588274,
1560,4,0.272656,0.477665,0.551886,0.92,0.0652174,0.311938,
